anio,categoria_ges,categoria,fase_ges,fase,ronda_fase,nivel_fase,zona_fase,grupo_ges,grupo_nivel,grupo_zona,grupo_grupo
2026,JUVENILES MASCULINO,JUVENILES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,CENTRO 2A,Desconocido,Desconocido,CENTRO 2A
2026,JUVENILES MASCULINO,JUVENILES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,CENTRO 2B,Desconocido,Desconocido,CENTRO 2B
2026,JUVENILES MASCULINO,JUVENILES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,NORTE 2A,Desconocido,Desconocido,NORTE 2A
2026,JUVENILES MASCULINO,JUVENILES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,NORTE 2B,Desconocido,Desconocido,NORTE 2B
2026,JUVENILES MASCULINO,JUVENILES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,NORTE 3C,Desconocido,Desconocido,NORTE 3C
2026,JUVENILES MASCULINO,JUVENILES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,OESTE 2 A,Desconocido,Desconocido,OESTE 2 A
2026,JUVENILES MASCULINO,JUVENILES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,OESTE 2B,Desconocido,Desconocido,OESTE 2B
2026,JUVENILES MASCULINO,JUVENILES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,OESTE 3C,Desconocido,Desconocido,OESTE 3C
2026,JUVENILES MASCULINO,JUVENILES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,SUR 2A,Desconocido,Desconocido,SUR 2A
2026,JUVENILES MASCULINO,JUVENILES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,SUR 2B,Desconocido,Desconocido,SUR 2B
2026,JUVENILES MASCULINO,JUVENILES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,SUR 2C,Desconocido,Desconocido,SUR 2C
2026,CADETES MASCULINO,CADETES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,CENTRO 2A,Desconocido,Desconocido,CENTRO 2A
2026,CADETES MASCULINO,CADETES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,CENTRO 2B,Desconocido,Desconocido,CENTRO 2B
2026,CADETES MASCULINO,CADETES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,NORTE 2A,Desconocido,Desconocido,NORTE 2A
2026,CADETES MASCULINO,CADETES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,NORTE 2B,Desconocido,Desconocido,NORTE 2B
2026,CADETES MASCULINO,CADETES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,NORTE 3C,Desconocido,Desconocido,NORTE 3C
2026,CADETES MASCULINO,CADETES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,OESTE 2 A,Desconocido,Desconocido,OESTE 2 A
2026,CADETES MASCULINO,CADETES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,OESTE 2B,Desconocido,Desconocido,OESTE 2B
2026,CADETES MASCULINO,CADETES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,OESTE 3C,Desconocido,Desconocido,OESTE 3C
2026,CADETES MASCULINO,CADETES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,SUR 2A,Desconocido,Desconocido,SUR 2A
2026,CADETES MASCULINO,CADETES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,SUR 2B,Desconocido,Desconocido,SUR 2B
2026,CADETES MASCULINO,CADETES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,SUR 2C,Desconocido,Desconocido,SUR 2C
2026,CADETES MASCULINO,CADETES MASCULINO,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,NORTE 1A,Desconocido,Desconocido,NORTE 1A
2026,CADETES MASCULINO,CADETES MASCULINO,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,CENTRO 1A,Desconocido,Desconocido,CENTRO 1A
2026,CADETES MASCULINO,CADETES MASCULINO,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,0ESTE 1A,Desconocido,Desconocido,0ESTE 1A
2026,CADETES MASCULINO,CADETES MASCULINO,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,SUR 1A,Desconocido,Desconocido,SUR 1A
2026,CADETES MASCULINO,CADETES MASCULINO,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,NORTE 2B,Desconocido,Desconocido,NORTE 2B
2026,CADETES MASCULINO,CADETES MASCULINO,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,CENTRO 2 B,Desconocido,Desconocido,CENTRO 2 B
2026,CADETES MASCULINO,CADETES MASCULINO,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,OESTE 2 B,Desconocido,Desconocido,OESTE 2 B
2026,CADETES MASCULINO,CADETES MASCULINO,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,SUR 2B,Desconocido,Desconocido,SUR 2B
2026,CADETES MASCULINO,CADETES MASCULINO,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,NORTE 3C,Desconocido,Desconocido,NORTE 3C
2026,CADETES MASCULINO,CADETES MASCULINO,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,CENTRO 3C,Desconocido,Desconocido,CENTRO 3C
2026,CADETES MASCULINO,CADETES MASCULINO,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,OESTE 3C,Desconocido,Desconocido,OESTE 3C
2026,CADETES MASCULINO,CADETES MASCULINO,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,SUR 3C,Desconocido,Desconocido,SUR 3C
2026,INFANTILES MASCULINO,INFANTILES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,CENTRO 2A,Desconocido,Desconocido,CENTRO 2A
2026,INFANTILES MASCULINO,INFANTILES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,CENTRO 2B,Desconocido,Desconocido,CENTRO 2B
2026,INFANTILES MASCULINO,INFANTILES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,NORTE 2A,Desconocido,Desconocido,NORTE 2A
2026,INFANTILES MASCULINO,INFANTILES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,NORTE 2B,Desconocido,Desconocido,NORTE 2B
2026,INFANTILES MASCULINO,INFANTILES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,NORTE 3C,Desconocido,Desconocido,NORTE 3C
2026,INFANTILES MASCULINO,INFANTILES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,OESTE 2 A,Desconocido,Desconocido,OESTE 2 A
2026,INFANTILES MASCULINO,INFANTILES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,OESTE 2B,Desconocido,Desconocido,OESTE 2B
2026,INFANTILES MASCULINO,INFANTILES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,OESTE 3C,Desconocido,Desconocido,OESTE 3C
2026,INFANTILES MASCULINO,INFANTILES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,SUR 2A,Desconocido,Desconocido,SUR 2A
2026,INFANTILES MASCULINO,INFANTILES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,SUR 2B,Desconocido,Desconocido,SUR 2B
2026,INFANTILES MASCULINO,INFANTILES MASCULINO,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,SUR 2C,Desconocido,Desconocido,SUR 2C
2026,INFANTILES MASCULINO,INFANTILES MASCULINO,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,NORTE 1A,Desconocido,Desconocido,NORTE 1A
2026,INFANTILES MASCULINO,INFANTILES MASCULINO,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,CENTRO 1A,Desconocido,Desconocido,CENTRO 1A
2026,INFANTILES MASCULINO,INFANTILES MASCULINO,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,0ESTE 1A,Desconocido,Desconocido,0ESTE 1A
2026,INFANTILES MASCULINO,INFANTILES MASCULINO,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,SUR 1A,Desconocido,Desconocido,SUR 1A
2026,INFANTILES MASCULINO,INFANTILES MASCULINO,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,NORTE 2B,Desconocido,Desconocido,NORTE 2B
2026,INFANTILES MASCULINO,INFANTILES MASCULINO,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,CENTRO 2 B,Desconocido,Desconocido,CENTRO 2 B
2026,INFANTILES MASCULINO,INFANTILES MASCULINO,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,OESTE 2 B,Desconocido,Desconocido,OESTE 2 B
2026,INFANTILES MASCULINO,INFANTILES MASCULINO,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,SUR 2B,Desconocido,Desconocido,SUR 2B
2026,INFANTILES MASCULINO,INFANTILES MASCULINO,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,NORTE 3C,Desconocido,Desconocido,NORTE 3C
2026,INFANTILES MASCULINO,INFANTILES MASCULINO,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,CENTRO 3C,Desconocido,Desconocido,CENTRO 3C
2026,INFANTILES MASCULINO,INFANTILES MASCULINO,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,OESTE 3C,Desconocido,Desconocido,OESTE 3C
2026,INFANTILES MASCULINO,INFANTILES MASCULINO,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,SUR 3C,Desconocido,Desconocido,SUR 3C
2026,MINI MASCULINO,MINI,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,CENTRO 2A,Desconocido,Desconocido,CENTRO 2A
2026,MINI MASCULINO,MINI,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,CENTRO 2B,Desconocido,Desconocido,CENTRO 2B
2026,MINI MASCULINO,MINI,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,NORTE 2A,Desconocido,Desconocido,NORTE 2A
2026,MINI MASCULINO,MINI,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,NORTE 2B,Desconocido,Desconocido,NORTE 2B
2026,MINI MASCULINO,MINI,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,NORTE 3C,Desconocido,Desconocido,NORTE 3C
2026,MINI MASCULINO,MINI,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,OESTE 2 A,Desconocido,Desconocido,OESTE 2 A
2026,MINI MASCULINO,MINI,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,OESTE 2B,Desconocido,Desconocido,OESTE 2B
2026,MINI MASCULINO,MINI,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,OESTE 3C,Desconocido,Desconocido,OESTE 3C
2026,MINI MASCULINO,MINI,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,SUR 2A,Desconocido,Desconocido,SUR 2A
2026,MINI MASCULINO,MINI,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,SUR 2B,Desconocido,Desconocido,SUR 2B
2026,MINI MASCULINO,MINI,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,SUR 2C,Desconocido,Desconocido,SUR 2C
2026,MINI MASCULINO,MINI,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,NORTE 1A,Desconocido,Desconocido,NORTE 1A
2026,MINI MASCULINO,MINI,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,CENTRO 1A,Desconocido,Desconocido,CENTRO 1A
2026,MINI MASCULINO,MINI,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,0ESTE 1A,Desconocido,Desconocido,0ESTE 1A
2026,MINI MASCULINO,MINI,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,SUR 1A,Desconocido,Desconocido,SUR 1A
2026,MINI MASCULINO,MINI,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,NORTE 2B,Desconocido,Desconocido,NORTE 2B
2026,MINI MASCULINO,MINI,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,CENTRO 2 B,Desconocido,Desconocido,CENTRO 2 B
2026,MINI MASCULINO,MINI,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,OESTE 2 B,Desconocido,Desconocido,OESTE 2 B
2026,MINI MASCULINO,MINI,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,SUR 2B,Desconocido,Desconocido,SUR 2B
2026,MINI MASCULINO,MINI,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,NORTE 3C,Desconocido,Desconocido,NORTE 3C
2026,MINI MASCULINO,MINI,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,CENTRO 3C,Desconocido,Desconocido,CENTRO 3C
2026,MINI MASCULINO,MINI,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,OESTE 3C,Desconocido,Desconocido,OESTE 3C
2026,MINI MASCULINO,MINI,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,SUR 3C,Desconocido,Desconocido,SUR 3C
2026,PRE MINI MASCULINO,PREMINI,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,CENTRO 2A,Desconocido,Desconocido,CENTRO 2A
2026,PRE MINI MASCULINO,PREMINI,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,CENTRO 2B,Desconocido,Desconocido,CENTRO 2B
2026,PRE MINI MASCULINO,PREMINI,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,NORTE 2A,Desconocido,Desconocido,NORTE 2A
2026,PRE MINI MASCULINO,PREMINI,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,NORTE 2B,Desconocido,Desconocido,NORTE 2B
2026,PRE MINI MASCULINO,PREMINI,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,NORTE 3C,Desconocido,Desconocido,NORTE 3C
2026,PRE MINI MASCULINO,PREMINI,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,OESTE 2 A,Desconocido,Desconocido,OESTE 2 A
2026,PRE MINI MASCULINO,PREMINI,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,OESTE 2B,Desconocido,Desconocido,OESTE 2B
2026,PRE MINI MASCULINO,PREMINI,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,OESTE 3C,Desconocido,Desconocido,OESTE 3C
2026,PRE MINI MASCULINO,PREMINI,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,SUR 2A,Desconocido,Desconocido,SUR 2A
2026,PRE MINI MASCULINO,PREMINI,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,SUR 2B,Desconocido,Desconocido,SUR 2B
2026,PRE MINI MASCULINO,PREMINI,TORNEO RECLASIFICATORIO,Desconocida,Desconocida,Desconocido,Desconocida,SUR 2C,Desconocido,Desconocido,SUR 2C
2026,PRE MINI MASCULINO,PREMINI,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,NORTE 1A,Desconocido,Desconocido,NORTE 1A
2026,PRE MINI MASCULINO,PREMINI,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,CENTRO 1A,Desconocido,Desconocido,CENTRO 1A
2026,PRE MINI MASCULINO,PREMINI,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,0ESTE 1A,Desconocido,Desconocido,0ESTE 1A
2026,PRE MINI MASCULINO,PREMINI,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,SUR 1A,Desconocido,Desconocido,SUR 1A
2026,PRE MINI MASCULINO,PREMINI,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,CENTRO 2 B,Desconocido,Desconocido,CENTRO 2 B
2026,PRE MINI MASCULINO,PREMINI,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,OESTE 2 B,Desconocido,Desconocido,OESTE 2 B
2026,PRE MINI MASCULINO,PREMINI,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,SUR 2B,Desconocido,Desconocido,SUR 2B
2026,PRE MINI MASCULINO,PREMINI,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,NORTE 3C,Desconocido,Desconocido,NORTE 3C
2026,PRE MINI MASCULINO,PREMINI,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,CENTRO 3C,Desconocido,Desconocido,CENTRO 3C
2026,PRE MINI MASCULINO,PREMINI,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,OESTE 3C,Desconocido,Desconocido,OESTE 3C
2026,PRE MINI MASCULINO,PREMINI,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,SUR 3C,Desconocido,Desconocido,SUR 3C
2026,PRE MINI MASCULINO,PREMINI,TORNEO DE CLASIFICACION,Desconocida,Desconocida,Desconocido,Desconocida,NORTE 2B,Desconocido,Desconocido,NORTE 2B
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,2do ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE COOP. TORTUGUITAS,Desconocido,Desconocido,SEDE COOP. TORTUGUITAS
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,2do ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE V.ADELINA,Desconocido,Desconocido,SEDE V.ADELINA
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,2do ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE SAN FERNANDO,Desconocido,Desconocido,SEDE SAN FERNANDO
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,2do ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE VICTORIA,Desconocido,Desconocido,SEDE VICTORIA
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,2do ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE MIDLAND,Desconocido,Desconocido,SEDE MIDLAND
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,2do ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE ARG. DE CASTELAR,Desconocido,Desconocido,SEDE ARG. DE CASTELAR
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,2do ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE CLARIDAD,Desconocido,Desconocido,SEDE CLARIDAD
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,2do ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE LOS INDIOS,Desconocido,Desconocido,SEDE LOS INDIOS
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,2do ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE ARQUITECTURA,Desconocido,Desconocido,SEDE ARQUITECTURA
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,2do ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE IMPERIO,Desconocido,Desconocido,SEDE IMPERIO
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,2do ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE YUPANQUI,Desconocido,Desconocido,SEDE YUPANQUI
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,2do ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE ALL BOYS,Desconocido,Desconocido,SEDE ALL BOYS
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,2do ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE QUILMES,Desconocido,Desconocido,SEDE QUILMES
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,2do ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE TALLERES,Desconocido,Desconocido,SEDE TALLERES
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,2do ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE G Y E LOMAS,Desconocido,Desconocido,SEDE G Y E LOMAS
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,2do ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE U.VILLEGAS,Desconocido,Desconocido,SEDE U.VILLEGAS
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,2do ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE WILDE,Desconocido,Desconocido,SEDE WILDE
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,2do ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE TAMBEROS,Desconocido,Desconocido,SEDE TAMBEROS
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,2do ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,GRUPO 21,Desconocido,Desconocido,GRUPO 21
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,2do ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,GRUPO 22,Desconocido,Desconocido,GRUPO 22
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,2do ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,GRUPO 23,Desconocido,Desconocido,GRUPO 23
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,2do ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,GRUPO 24,Desconocido,Desconocido,GRUPO 24
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,1ER ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE SAN FERNANDO,Desconocido,Desconocido,SEDE SAN FERNANDO
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,1ER ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE BELLA VISTA,Desconocido,Desconocido,SEDE BELLA VISTA
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,1ER ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE SP.BALLESTER,Desconocido,Desconocido,SEDE SP.BALLESTER
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,1ER ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE VICTORIA,Desconocido,Desconocido,SEDE VICTORIA
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,1ER ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE LOS INDIOS,Desconocido,Desconocido,SEDE LOS INDIOS
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,1ER ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE MORON,Desconocido,Desconocido,SEDE MORON
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,1ER ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE NOLTING,Desconocido,Desconocido,SEDE NOLTING
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,1ER ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDDE PEDRO ECHAGUE,Desconocido,Desconocido,SEDDE PEDRO ECHAGUE
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,1ER ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE CROVARA,Desconocido,Desconocido,SEDE CROVARA
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,1ER ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDDE C.COPELLO,Desconocido,Desconocido,SEDDE C.COPELLO
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,1ER ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE COLON,Desconocido,Desconocido,SEDE COLON
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,1ER ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE L.GUILLON,Desconocido,Desconocido,SEDE L.GUILLON
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,1ER ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE J.U.CAÑUELAS,Desconocido,Desconocido,SEDE J.U.CAÑUELAS
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,1ER ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE BURZACO F.C,Desconocido,Desconocido,SEDE BURZACO F.C
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,1ER ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE SARMIENTO,Desconocido,Desconocido,SEDE SARMIENTO
2026,MOSQUITOS MASCULINO,MOSQUITOS MASCULINO,1ER ENCUENTRO,Desconocida,Desconocida,Desconocido,Desconocida,SEDE TALLERES,Desconocido,Desconocido,SEDE TALLERES
