jornada_id;club;P_tira;bandas_ok;bandas_faltantes
17/11/2024|JUVENCIA|COPELLO;JUVENCIA;1.0;U11,U13,U15,U17,U19,U9;
17/11/2024|FERROCARRIL OESTE|ARGENTINOS JUNIORS;ARGENTINOS JUNIORS;1.0;U11,U13,U15,U17,U19,U9;
17/11/2024|FERROCARRIL OESTE|ARGENTINOS JUNIORS;FERROCARRIL OESTE;1.0;U11,U13,U15,U17,U19,U9;
17/11/2024|RACING ANEXO|CIUDAD DE BUENOS AIRES;CIUDAD DE BUENOS AIRES;1.0;U11,U13,U15,U17,U19,U9;
17/11/2024|RACING ANEXO|CIUDAD DE BUENOS AIRES;RACING ANEXO;1.0;U11,U13,U15,U17,U19,U9;
24/11/2024|ARGENTINOS JUNIORS|RACING ANEXO;ARGENTINOS JUNIORS;1.0;U11,U13,U15,U17,U19,U9;
24/11/2024|ARGENTINOS JUNIORS|RACING ANEXO;RACING ANEXO;1.0;U11,U13,U15,U17,U19,U9;
24/11/2024|COPELLO|FERROCARRIL OESTE;FERROCARRIL OESTE;1.0;U11,U13,U15,U17,U19,U9;
24/11/2024|COPELLO|FERROCARRIL OESTE;COPELLO;1.0;U11,U13,U15,U17,U19,U9;
24/11/2024|VELEZ SARSFIELD|JUVENCIA;VELEZ SARSFIELD;1.0;U11,U13,U15,U17,U19,U9;
24/11/2024|VELEZ SARSFIELD|JUVENCIA;JUVENCIA;1.0;U11,U13,U15,U17,U19,U9;
4/8/2024|INDEPENDIENTE DE ESCOBAR|BELLA VISTA;INDEPENDIENTE DE ESCOBAR;1.0;U11,U13,U15,U17,U19,U9;
4/8/2024|INDEPENDIENTE DE ESCOBAR|BELLA VISTA;BELLA VISTA;1.0;U11,U13,U15,U17,U19,U9;
4/8/2024|CLUB SOCIAL Y DEPORTIVO ARENAL|HEBRAICA;HEBRAICA;1.0;U11,U13,U15,U17,U19,U9;
4/8/2024|CLUB SOCIAL Y DEPORTIVO ARENAL|HEBRAICA;CLUB SOCIAL Y DEPORTIVO ARENAL;1.0;U11,U13,U15,U17,U19,U9;
4/8/2024|SAN FERNANDO|CLUB TRES DE FEBRERO;SAN FERNANDO;1.0;U11,U13,U15,U17,U19,U9;
4/8/2024|SAN FERNANDO|CLUB TRES DE FEBRERO;CLUB TRES DE FEBRERO;1.0;U11,U13,U15,U17,U19,U9;
4/8/2024|COOPERATIVA TORTUGUITAS|U.V.V.ADELINA;U.V.V.ADELINA;1.0;U11,U13,U15,U17,U19,U9;
4/8/2024|COOPERATIVA TORTUGUITAS|U.V.V.ADELINA;COOPERATIVA TORTUGUITAS;1.0;U11,U13,U15,U17,U19,U9;
11/8/2024|COOPERATIVA TORTUGUITAS|INDEPENDIENTE DE ESCOBAR;INDEPENDIENTE DE ESCOBAR;1.0;U11,U13,U15,U17,U19,U9;
11/8/2024|COOPERATIVA TORTUGUITAS|INDEPENDIENTE DE ESCOBAR;COOPERATIVA TORTUGUITAS;1.0;U11,U13,U15,U17,U19,U9;
11/8/2024|U.V.V.ADELINA|SAN FERNANDO;SAN FERNANDO;1.0;U11,U13,U15,U17,U19,U9;
11/8/2024|U.V.V.ADELINA|SAN FERNANDO;U.V.V.ADELINA;1.0;U11,U13,U15,U17,U19,U9;
11/8/2024|CLUB TRES DE FEBRERO|CLUB SOCIAL Y DEPORTIVO ARENAL;CLUB SOCIAL Y DEPORTIVO ARENAL;1.0;U11,U13,U15,U17,U19,U9;
11/8/2024|CLUB TRES DE FEBRERO|CLUB SOCIAL Y DEPORTIVO ARENAL;CLUB TRES DE FEBRERO;1.0;U11,U13,U15,U17,U19,U9;
11/8/2024|HEBRAICA|BELLA VISTA;HEBRAICA;1.0;U11,U13,U15,U17,U19,U9;
11/8/2024|HEBRAICA|BELLA VISTA;BELLA VISTA;1.0;U11,U13,U15,U17,U19,U9;
25/8/2024|INDEPENDIENTE DE ESCOBAR|HEBRAICA;HEBRAICA;1.0;U11,U13,U15,U17,U19,U9;
25/8/2024|INDEPENDIENTE DE ESCOBAR|HEBRAICA;INDEPENDIENTE DE ESCOBAR;1.0;U11,U13,U15,U17,U19,U9;
25/8/2024|BELLA VISTA|CLUB TRES DE FEBRERO;BELLA VISTA;1.0;U11,U13,U15,U17,U19,U9;
25/8/2024|BELLA VISTA|CLUB TRES DE FEBRERO;CLUB TRES DE FEBRERO;1.0;U11,U13,U15,U17,U19,U9;
25/8/2024|CLUB SOCIAL Y DEPORTIVO ARENAL|U.V.V.ADELINA;U.V.V.ADELINA;1.0;U11,U13,U15,U17,U19,U9;
25/8/2024|CLUB SOCIAL Y DEPORTIVO ARENAL|U.V.V.ADELINA;CLUB SOCIAL Y DEPORTIVO ARENAL;1.0;U11,U13,U15,U17,U19,U9;
25/8/2024|SAN FERNANDO|COOPERATIVA TORTUGUITAS;SAN FERNANDO;1.0;U11,U13,U15,U17,U19,U9;
25/8/2024|SAN FERNANDO|COOPERATIVA TORTUGUITAS;COOPERATIVA TORTUGUITAS;1.0;U11,U13,U15,U17,U19,U9;
1/9/2024|SAN FERNANDO|INDEPENDIENTE DE ESCOBAR;INDEPENDIENTE DE ESCOBAR;0.8;U11,U13,U15,U17,U19;U9
1/9/2024|SAN FERNANDO|INDEPENDIENTE DE ESCOBAR;SAN FERNANDO;0.8;U11,U13,U15,U17,U19;U9
1/9/2024|COOPERATIVA TORTUGUITAS|CLUB SOCIAL Y DEPORTIVO ARENAL;CLUB SOCIAL Y DEPORTIVO ARENAL;1.0;U11,U13,U15,U17,U19,U9;
1/9/2024|COOPERATIVA TORTUGUITAS|CLUB SOCIAL Y DEPORTIVO ARENAL;COOPERATIVA TORTUGUITAS;1.0;U11,U13,U15,U17,U19,U9;
1/9/2024|U.V.V.ADELINA|BELLA VISTA;BELLA VISTA;1.0;U11,U13,U15,U17,U19,U9;
1/9/2024|U.V.V.ADELINA|BELLA VISTA;U.V.V.ADELINA;1.0;U11,U13,U15,U17,U19,U9;
1/9/2024|CLUB TRES DE FEBRERO|HEBRAICA;HEBRAICA;1.0;U11,U13,U15,U17,U19,U9;
1/9/2024|CLUB TRES DE FEBRERO|HEBRAICA;CLUB TRES DE FEBRERO;1.0;U11,U13,U15,U17,U19,U9;
8/9/2024|INDEPENDIENTE DE ESCOBAR|CLUB TRES DE FEBRERO;INDEPENDIENTE DE ESCOBAR;1.0;U11,U13,U15,U17,U19,U9;
8/9/2024|INDEPENDIENTE DE ESCOBAR|CLUB TRES DE FEBRERO;CLUB TRES DE FEBRERO;1.0;U11,U13,U15,U17,U19,U9;
8/9/2024|HEBRAICA|U.V.V.ADELINA;HEBRAICA;1.0;U11,U13,U15,U17,U19,U9;
8/9/2024|HEBRAICA|U.V.V.ADELINA;U.V.V.ADELINA;1.0;U11,U13,U15,U17,U19,U9;
8/9/2024|BELLA VISTA|COOPERATIVA TORTUGUITAS;BELLA VISTA;1.0;U11,U13,U15,U17,U19,U9;
8/9/2024|BELLA VISTA|COOPERATIVA TORTUGUITAS;COOPERATIVA TORTUGUITAS;1.0;U11,U13,U15,U17,U19,U9;
8/9/2024|CLUB SOCIAL Y DEPORTIVO ARENAL|SAN FERNANDO;SAN FERNANDO;1.0;U11,U13,U15,U17,U19,U9;
8/9/2024|CLUB SOCIAL Y DEPORTIVO ARENAL|SAN FERNANDO;CLUB SOCIAL Y DEPORTIVO ARENAL;1.0;U11,U13,U15,U17,U19,U9;
15/9/2024|CLUB SOCIAL Y DEPORTIVO ARENAL|INDEPENDIENTE DE ESCOBAR;INDEPENDIENTE DE ESCOBAR;1.0;U11,U13,U15,U17,U19,U9;
15/9/2024|CLUB SOCIAL Y DEPORTIVO ARENAL|INDEPENDIENTE DE ESCOBAR;CLUB SOCIAL Y DEPORTIVO ARENAL;1.0;U11,U13,U15,U17,U19,U9;
15/9/2024|SAN FERNANDO|BELLA VISTA;SAN FERNANDO;1.0;U11,U13,U15,U17,U19,U9;
15/9/2024|SAN FERNANDO|BELLA VISTA;BELLA VISTA;1.0;U11,U13,U15,U17,U19,U9;
15/9/2024|COOPERATIVA TORTUGUITAS|HEBRAICA;HEBRAICA;1.0;U11,U13,U15,U17,U19,U9;
15/9/2024|COOPERATIVA TORTUGUITAS|HEBRAICA;COOPERATIVA TORTUGUITAS;1.0;U11,U13,U15,U17,U19,U9;
15/9/2024|U.V.V.ADELINA|CLUB TRES DE FEBRERO;U.V.V.ADELINA;1.0;U11,U13,U15,U17,U19,U9;
15/9/2024|U.V.V.ADELINA|CLUB TRES DE FEBRERO;CLUB TRES DE FEBRERO;1.0;U11,U13,U15,U17,U19,U9;
22/9/2024|INDEPENDIENTE DE ESCOBAR|U.V.V.ADELINA;INDEPENDIENTE DE ESCOBAR;1.0;U11,U13,U15,U17,U19,U9;
22/9/2024|INDEPENDIENTE DE ESCOBAR|U.V.V.ADELINA;U.V.V.ADELINA;1.0;U11,U13,U15,U17,U19,U9;
22/9/2024|CLUB TRES DE FEBRERO|COOPERATIVA TORTUGUITAS;CLUB TRES DE FEBRERO;1.0;U11,U13,U15,U17,U19,U9;
22/9/2024|CLUB TRES DE FEBRERO|COOPERATIVA TORTUGUITAS;COOPERATIVA TORTUGUITAS;1.0;U11,U13,U15,U17,U19,U9;
22/9/2024|HEBRAICA|SAN FERNANDO;HEBRAICA;1.0;U11,U13,U15,U17,U19,U9;
22/9/2024|HEBRAICA|SAN FERNANDO;SAN FERNANDO;1.0;U11,U13,U15,U17,U19,U9;
22/9/2024|BELLA VISTA|CLUB SOCIAL Y DEPORTIVO ARENAL;CLUB SOCIAL Y DEPORTIVO ARENAL;1.0;U11,U13,U15,U17,U19,U9;
22/9/2024|BELLA VISTA|CLUB SOCIAL Y DEPORTIVO ARENAL;BELLA VISTA;1.0;U11,U13,U15,U17,U19,U9;
29/9/2024|BELLA VISTA|INDEPENDIENTE DE ESCOBAR;INDEPENDIENTE DE ESCOBAR;1.0;U11,U13,U15,U17,U19,U9;
29/9/2024|BELLA VISTA|INDEPENDIENTE DE ESCOBAR;BELLA VISTA;1.0;U11,U13,U15,U17,U19,U9;
29/9/2024|HEBRAICA|CLUB SOCIAL Y DEPORTIVO ARENAL;HEBRAICA;1.0;U11,U13,U15,U17,U19,U9;
29/9/2024|HEBRAICA|CLUB SOCIAL Y DEPORTIVO ARENAL;CLUB SOCIAL Y DEPORTIVO ARENAL;1.0;U11,U13,U15,U17,U19,U9;
29/9/2024|CLUB TRES DE FEBRERO|SAN FERNANDO;SAN FERNANDO;1.0;U11,U13,U15,U17,U19,U9;
29/9/2024|CLUB TRES DE FEBRERO|SAN FERNANDO;CLUB TRES DE FEBRERO;1.0;U11,U13,U15,U17,U19,U9;
29/9/2024|U.V.V.ADELINA|COOPERATIVA TORTUGUITAS;U.V.V.ADELINA;1.0;U11,U13,U15,U17,U19,U9;
29/9/2024|U.V.V.ADELINA|COOPERATIVA TORTUGUITAS;COOPERATIVA TORTUGUITAS;1.0;U11,U13,U15,U17,U19,U9;
6/10/2024|INDEPENDIENTE DE ESCOBAR|COOPERATIVA TORTUGUITAS;INDEPENDIENTE DE ESCOBAR;1.0;U11,U13,U15,U17,U19,U9;
6/10/2024|INDEPENDIENTE DE ESCOBAR|COOPERATIVA TORTUGUITAS;COOPERATIVA TORTUGUITAS;1.0;U11,U13,U15,U17,U19,U9;
6/10/2024|SAN FERNANDO|U.V.V.ADELINA;SAN FERNANDO;1.0;U11,U13,U15,U17,U19,U9;
6/10/2024|SAN FERNANDO|U.V.V.ADELINA;U.V.V.ADELINA;1.0;U11,U13,U15,U17,U19,U9;
6/10/2024|CLUB SOCIAL Y DEPORTIVO ARENAL|CLUB TRES DE FEBRERO;CLUB SOCIAL Y DEPORTIVO ARENAL;1.0;U11,U13,U15,U17,U19,U9;
6/10/2024|CLUB SOCIAL Y DEPORTIVO ARENAL|CLUB TRES DE FEBRERO;CLUB TRES DE FEBRERO;1.0;U11,U13,U15,U17,U19,U9;
6/10/2024|BELLA VISTA|HEBRAICA;HEBRAICA;1.0;U11,U13,U15,U17,U19,U9;
6/10/2024|BELLA VISTA|HEBRAICA;BELLA VISTA;1.0;U11,U13,U15,U17,U19,U9;
27/10/2024|HEBRAICA|INDEPENDIENTE DE ESCOBAR;HEBRAICA;1.0;U11,U13,U15,U17,U19,U9;
27/10/2024|HEBRAICA|INDEPENDIENTE DE ESCOBAR;INDEPENDIENTE DE ESCOBAR;1.0;U11,U13,U15,U17,U19,U9;
27/10/2024|CLUB TRES DE FEBRERO|BELLA VISTA;BELLA VISTA;1.0;U11,U13,U15,U17,U19,U9;
27/10/2024|CLUB TRES DE FEBRERO|BELLA VISTA;CLUB TRES DE FEBRERO;1.0;U11,U13,U15,U17,U19,U9;
27/10/2024|U.V.V.ADELINA|CLUB SOCIAL Y DEPORTIVO ARENAL;CLUB SOCIAL Y DEPORTIVO ARENAL;1.0;U11,U13,U15,U17,U19,U9;
27/10/2024|U.V.V.ADELINA|CLUB SOCIAL Y DEPORTIVO ARENAL;U.V.V.ADELINA;1.0;U11,U13,U15,U17,U19,U9;
27/10/2024|COOPERATIVA TORTUGUITAS|SAN FERNANDO;SAN FERNANDO;1.0;U11,U13,U15,U17,U19,U9;
27/10/2024|COOPERATIVA TORTUGUITAS|SAN FERNANDO;COOPERATIVA TORTUGUITAS;1.0;U11,U13,U15,U17,U19,U9;
3/11/2024|INDEPENDIENTE DE ESCOBAR|SAN FERNANDO;INDEPENDIENTE DE ESCOBAR;1.0;U11,U13,U15,U17,U19,U9;
3/11/2024|INDEPENDIENTE DE ESCOBAR|SAN FERNANDO;SAN FERNANDO;1.0;U11,U13,U15,U17,U19,U9;
3/11/2024|CLUB SOCIAL Y DEPORTIVO ARENAL|COOPERATIVA TORTUGUITAS;CLUB SOCIAL Y DEPORTIVO ARENAL;1.0;U11,U13,U15,U17,U19,U9;
3/11/2024|CLUB SOCIAL Y DEPORTIVO ARENAL|COOPERATIVA TORTUGUITAS;COOPERATIVA TORTUGUITAS;1.0;U11,U13,U15,U17,U19,U9;
3/11/2024|BELLA VISTA|U.V.V.ADELINA;U.V.V.ADELINA;1.0;U11,U13,U15,U17,U19,U9;
3/11/2024|BELLA VISTA|U.V.V.ADELINA;BELLA VISTA;1.0;U11,U13,U15,U17,U19,U9;
3/11/2024|HEBRAICA|CLUB TRES DE FEBRERO;HEBRAICA;1.0;U11,U13,U15,U17,U19,U9;
3/11/2024|HEBRAICA|CLUB TRES DE FEBRERO;CLUB TRES DE FEBRERO;1.0;U11,U13,U15,U17,U19,U9;
10/11/2024|CLUB TRES DE FEBRERO|INDEPENDIENTE DE ESCOBAR;INDEPENDIENTE DE ESCOBAR;1.0;U11,U13,U15,U17,U19,U9;
10/11/2024|CLUB TRES DE FEBRERO|INDEPENDIENTE DE ESCOBAR;CLUB TRES DE FEBRERO;1.0;U11,U13,U15,U17,U19,U9;
10/11/2024|U.V.V.ADELINA|HEBRAICA;HEBRAICA;1.0;U11,U13,U15,U17,U19,U9;
10/11/2024|U.V.V.ADELINA|HEBRAICA;U.V.V.ADELINA;1.0;U11,U13,U15,U17,U19,U9;
10/11/2024|COOPERATIVA TORTUGUITAS|BELLA VISTA;BELLA VISTA;1.0;U11,U13,U15,U17,U19,U9;
10/11/2024|COOPERATIVA TORTUGUITAS|BELLA VISTA;COOPERATIVA TORTUGUITAS;1.0;U11,U13,U15,U17,U19,U9;
10/11/2024|SAN FERNANDO|CLUB SOCIAL Y DEPORTIVO ARENAL;SAN FERNANDO;1.0;U11,U13,U15,U17,U19,U9;
10/11/2024|SAN FERNANDO|CLUB SOCIAL Y DEPORTIVO ARENAL;CLUB SOCIAL Y DEPORTIVO ARENAL;1.0;U11,U13,U15,U17,U19,U9;
17/11/2024|INDEPENDIENTE DE ESCOBAR|CLUB SOCIAL Y DEPORTIVO ARENAL;INDEPENDIENTE DE ESCOBAR;1.0;U11,U13,U15,U17,U19,U9;
17/11/2024|INDEPENDIENTE DE ESCOBAR|CLUB SOCIAL Y DEPORTIVO ARENAL;CLUB SOCIAL Y DEPORTIVO ARENAL;1.0;U11,U13,U15,U17,U19,U9;
17/11/2024|BELLA VISTA|SAN FERNANDO;SAN FERNANDO;1.0;U11,U13,U15,U17,U19,U9;
17/11/2024|BELLA VISTA|SAN FERNANDO;BELLA VISTA;1.0;U11,U13,U15,U17,U19,U9;
17/11/2024|HEBRAICA|COOPERATIVA TORTUGUITAS;HEBRAICA;1.0;U11,U13,U15,U17,U19,U9;
17/11/2024|HEBRAICA|COOPERATIVA TORTUGUITAS;COOPERATIVA TORTUGUITAS;1.0;U11,U13,U15,U17,U19,U9;
17/11/2024|CLUB TRES DE FEBRERO|U.V.V.ADELINA;U.V.V.ADELINA;1.0;U11,U13,U15,U17,U19,U9;
17/11/2024|CLUB TRES DE FEBRERO|U.V.V.ADELINA;CLUB TRES DE FEBRERO;1.0;U11,U13,U15,U17,U19,U9;
24/11/2024|U.V.V.ADELINA|INDEPENDIENTE DE ESCOBAR;INDEPENDIENTE DE ESCOBAR;1.0;U11,U13,U15,U17,U19,U9;
24/11/2024|U.V.V.ADELINA|INDEPENDIENTE DE ESCOBAR;U.V.V.ADELINA;1.0;U11,U13,U15,U17,U19,U9;
24/11/2024|COOPERATIVA TORTUGUITAS|CLUB TRES DE FEBRERO;CLUB TRES DE FEBRERO;1.0;U11,U13,U15,U17,U19,U9;
24/11/2024|COOPERATIVA TORTUGUITAS|CLUB TRES DE FEBRERO;COOPERATIVA TORTUGUITAS;1.0;U11,U13,U15,U17,U19,U9;
24/11/2024|SAN FERNANDO|HEBRAICA;HEBRAICA;1.0;U11,U13,U15,U17,U19,U9;
24/11/2024|SAN FERNANDO|HEBRAICA;SAN FERNANDO;1.0;U11,U13,U15,U17,U19,U9;
24/11/2024|CLUB SOCIAL Y DEPORTIVO ARENAL|BELLA VISTA;BELLA VISTA;1.0;U11,U13,U15,U17,U19,U9;
24/11/2024|CLUB SOCIAL Y DEPORTIVO ARENAL|BELLA VISTA;CLUB SOCIAL Y DEPORTIVO ARENAL;1.0;U11,U13,U15,U17,U19,U9;
4/8/2024|CLUB  ATLETICO Y PROGRESO DE BRANDSEN|CLUB ATLETICO PAMPERO;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;1.0;U11,U13,U15,U17,U19,U9;
4/8/2024|CLUB  ATLETICO Y PROGRESO DE BRANDSEN|CLUB ATLETICO PAMPERO;CLUB ATLETICO PAMPERO;1.0;U11,U13,U15,U17,U19,U9;
4/8/2024|GIMNASIA Y ESGRIMA DE LA PLATA|LUZ Y ARTE;LUZ Y ARTE;1.0;U11,U13,U15,U17,U19,U9;
4/8/2024|GIMNASIA Y ESGRIMA DE LA PLATA|LUZ Y ARTE;GIMNASIA Y ESGRIMA DE LA PLATA;1.0;U11,U13,U15,U17,U19,U9;
4/8/2024|JUVENTUD UNIDA|GUILLON BASQUET;GUILLON BASQUET;1.0;U11,U13,U15,U17,U19,U9;
4/8/2024|JUVENTUD UNIDA|GUILLON BASQUET;JUVENTUD UNIDA;1.0;U11,U13,U15,U17,U19,U9;
4/8/2024|UNION VILLEGAS|MORENO DE QUILMES;MORENO DE QUILMES;1.0;U11,U13,U15,U17,U19,U9;
4/8/2024|UNION VILLEGAS|MORENO DE QUILMES;UNION VILLEGAS;1.0;U11,U13,U15,U17,U19,U9;
11/8/2024|UNION VILLEGAS|CLUB  ATLETICO Y PROGRESO DE BRANDSEN;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;1.0;U11,U13,U15,U17,U19,U9;
11/8/2024|UNION VILLEGAS|CLUB  ATLETICO Y PROGRESO DE BRANDSEN;UNION VILLEGAS;1.0;U11,U13,U15,U17,U19,U9;
11/8/2024|MORENO DE QUILMES|JUVENTUD UNIDA;MORENO DE QUILMES;1.0;U11,U13,U15,U17,U19,U9;
11/8/2024|MORENO DE QUILMES|JUVENTUD UNIDA;JUVENTUD UNIDA;1.0;U11,U13,U15,U17,U19,U9;
11/8/2024|GUILLON BASQUET|GIMNASIA Y ESGRIMA DE LA PLATA;GIMNASIA Y ESGRIMA DE LA PLATA;1.0;U11,U13,U15,U17,U19,U9;
11/8/2024|GUILLON BASQUET|GIMNASIA Y ESGRIMA DE LA PLATA;GUILLON BASQUET;1.0;U11,U13,U15,U17,U19,U9;
11/8/2024|LUZ Y ARTE|CLUB ATLETICO PAMPERO;LUZ Y ARTE;1.0;U11,U13,U15,U17,U19,U9;
11/8/2024|LUZ Y ARTE|CLUB ATLETICO PAMPERO;CLUB ATLETICO PAMPERO;1.0;U11,U13,U15,U17,U19,U9;
25/8/2024|CLUB  ATLETICO Y PROGRESO DE BRANDSEN|LUZ Y ARTE;LUZ Y ARTE;1.0;U11,U13,U15,U17,U19,U9;
25/8/2024|CLUB  ATLETICO Y PROGRESO DE BRANDSEN|LUZ Y ARTE;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;1.0;U11,U13,U15,U17,U19,U9;
25/8/2024|CLUB ATLETICO PAMPERO|GUILLON BASQUET;GUILLON BASQUET;1.0;U11,U13,U15,U17,U19,U9;
25/8/2024|CLUB ATLETICO PAMPERO|GUILLON BASQUET;CLUB ATLETICO PAMPERO;1.0;U11,U13,U15,U17,U19,U9;
25/8/2024|GIMNASIA Y ESGRIMA DE LA PLATA|MORENO DE QUILMES;MORENO DE QUILMES;1.0;U11,U13,U15,U17,U19,U9;
25/8/2024|GIMNASIA Y ESGRIMA DE LA PLATA|MORENO DE QUILMES;GIMNASIA Y ESGRIMA DE LA PLATA;1.0;U11,U13,U15,U17,U19,U9;
25/8/2024|JUVENTUD UNIDA|UNION VILLEGAS;UNION VILLEGAS;1.0;U11,U13,U15,U17,U19,U9;
25/8/2024|JUVENTUD UNIDA|UNION VILLEGAS;JUVENTUD UNIDA;1.0;U11,U13,U15,U17,U19,U9;
1/9/2024|JUVENTUD UNIDA|CLUB  ATLETICO Y PROGRESO DE BRANDSEN;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;1.0;U11,U13,U15,U17,U19,U9;
1/9/2024|JUVENTUD UNIDA|CLUB  ATLETICO Y PROGRESO DE BRANDSEN;JUVENTUD UNIDA;1.0;U11,U13,U15,U17,U19,U9;
1/9/2024|UNION VILLEGAS|GIMNASIA Y ESGRIMA DE LA PLATA;GIMNASIA Y ESGRIMA DE LA PLATA;1.0;U11,U13,U15,U17,U19,U9;
1/9/2024|UNION VILLEGAS|GIMNASIA Y ESGRIMA DE LA PLATA;UNION VILLEGAS;1.0;U11,U13,U15,U17,U19,U9;
1/9/2024|MORENO DE QUILMES|CLUB ATLETICO PAMPERO;MORENO DE QUILMES;1.0;U11,U13,U15,U17,U19,U9;
1/9/2024|MORENO DE QUILMES|CLUB ATLETICO PAMPERO;CLUB ATLETICO PAMPERO;1.0;U11,U13,U15,U17,U19,U9;
1/9/2024|GUILLON BASQUET|LUZ Y ARTE;LUZ Y ARTE;1.0;U11,U13,U15,U17,U19,U9;
1/9/2024|GUILLON BASQUET|LUZ Y ARTE;GUILLON BASQUET;1.0;U11,U13,U15,U17,U19,U9;
8/9/2024|CLUB  ATLETICO Y PROGRESO DE BRANDSEN|GUILLON BASQUET;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;1.0;U11,U13,U15,U17,U19,U9;
8/9/2024|CLUB  ATLETICO Y PROGRESO DE BRANDSEN|GUILLON BASQUET;GUILLON BASQUET;1.0;U11,U13,U15,U17,U19,U9;
8/9/2024|LUZ Y ARTE|MORENO DE QUILMES;MORENO DE QUILMES;1.0;U11,U13,U15,U17,U19,U9;
8/9/2024|LUZ Y ARTE|MORENO DE QUILMES;LUZ Y ARTE;1.0;U11,U13,U15,U17,U19,U9;
8/9/2024|CLUB ATLETICO PAMPERO|UNION VILLEGAS;UNION VILLEGAS;1.0;U11,U13,U15,U17,U19,U9;
8/9/2024|CLUB ATLETICO PAMPERO|UNION VILLEGAS;CLUB ATLETICO PAMPERO;1.0;U11,U13,U15,U17,U19,U9;
8/9/2024|GIMNASIA Y ESGRIMA DE LA PLATA|JUVENTUD UNIDA;GIMNASIA Y ESGRIMA DE LA PLATA;0.6000000000000001;U13,U15,U17,U19;U11,U9
8/9/2024|GIMNASIA Y ESGRIMA DE LA PLATA|JUVENTUD UNIDA;JUVENTUD UNIDA;0.6000000000000001;U13,U15,U17,U19;U11,U9
15/9/2024|GIMNASIA Y ESGRIMA DE LA PLATA|CLUB  ATLETICO Y PROGRESO DE BRANDSEN;GIMNASIA Y ESGRIMA DE LA PLATA;0.8;U11,U13,U15,U17,U19;U9
15/9/2024|GIMNASIA Y ESGRIMA DE LA PLATA|CLUB  ATLETICO Y PROGRESO DE BRANDSEN;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;0.8;U11,U13,U15,U17,U19;U9
15/9/2024|JUVENTUD UNIDA|CLUB ATLETICO PAMPERO;CLUB ATLETICO PAMPERO;1.0;U11,U13,U15,U17,U19,U9;
15/9/2024|JUVENTUD UNIDA|CLUB ATLETICO PAMPERO;JUVENTUD UNIDA;1.0;U11,U13,U15,U17,U19,U9;
15/9/2024|UNION VILLEGAS|LUZ Y ARTE;LUZ Y ARTE;1.0;U11,U13,U15,U17,U19,U9;
15/9/2024|UNION VILLEGAS|LUZ Y ARTE;UNION VILLEGAS;1.0;U11,U13,U15,U17,U19,U9;
15/9/2024|MORENO DE QUILMES|GUILLON BASQUET;MORENO DE QUILMES;1.0;U11,U13,U15,U17,U19,U9;
15/9/2024|MORENO DE QUILMES|GUILLON BASQUET;GUILLON BASQUET;1.0;U11,U13,U15,U17,U19,U9;
22/9/2024|CLUB  ATLETICO Y PROGRESO DE BRANDSEN|MORENO DE QUILMES;MORENO DE QUILMES;1.0;U11,U13,U15,U17,U19,U9;
22/9/2024|CLUB  ATLETICO Y PROGRESO DE BRANDSEN|MORENO DE QUILMES;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;1.0;U11,U13,U15,U17,U19,U9;
22/9/2024|GUILLON BASQUET|UNION VILLEGAS;UNION VILLEGAS;1.0;U11,U13,U15,U17,U19,U9;
22/9/2024|GUILLON BASQUET|UNION VILLEGAS;GUILLON BASQUET;1.0;U11,U13,U15,U17,U19,U9;
22/9/2024|LUZ Y ARTE|JUVENTUD UNIDA;LUZ Y ARTE;1.0;U11,U13,U15,U17,U19,U9;
22/9/2024|LUZ Y ARTE|JUVENTUD UNIDA;JUVENTUD UNIDA;1.0;U11,U13,U15,U17,U19,U9;
22/9/2024|CLUB ATLETICO PAMPERO|GIMNASIA Y ESGRIMA DE LA PLATA;GIMNASIA Y ESGRIMA DE LA PLATA;1.0;U11,U13,U15,U17,U19,U9;
22/9/2024|CLUB ATLETICO PAMPERO|GIMNASIA Y ESGRIMA DE LA PLATA;CLUB ATLETICO PAMPERO;1.0;U11,U13,U15,U17,U19,U9;
29/9/2024|CLUB ATLETICO PAMPERO|CLUB  ATLETICO Y PROGRESO DE BRANDSEN;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;1.0;U11,U13,U15,U17,U19,U9;
29/9/2024|CLUB ATLETICO PAMPERO|CLUB  ATLETICO Y PROGRESO DE BRANDSEN;CLUB ATLETICO PAMPERO;1.0;U11,U13,U15,U17,U19,U9;
29/9/2024|LUZ Y ARTE|GIMNASIA Y ESGRIMA DE LA PLATA;LUZ Y ARTE;1.0;U11,U13,U15,U17,U19,U9;
29/9/2024|LUZ Y ARTE|GIMNASIA Y ESGRIMA DE LA PLATA;GIMNASIA Y ESGRIMA DE LA PLATA;1.0;U11,U13,U15,U17,U19,U9;
29/9/2024|GUILLON BASQUET|JUVENTUD UNIDA;GUILLON BASQUET;1.0;U11,U13,U15,U17,U19,U9;
29/9/2024|GUILLON BASQUET|JUVENTUD UNIDA;JUVENTUD UNIDA;1.0;U11,U13,U15,U17,U19,U9;
