anio,categoria,fase,ronda,nivel,zona,grupo,jornada,fecha,local,ptsL,visitante,ptsV,BP_LOCAL,BP_VISITA,ORP_LOCAL,ORP_VISITA,peso_nivel,peso_anio,peso_ronda,peso_fase,LocalSuma,VisitaSuma
2022,INFANTILES,Fase Regular,2da Fase,2,SUR,B,13,23/10/2022,LOS ANDES,65,CLUB SOCIAL ALEJANDRO KORN,48,700,300,-78.0,-21.0,0.85,0.5,2,0.65,343.655,154.1475
2022,INFANTILES,Fase Regular,2da Fase,2,SUR,B,13,23/10/2022,G.E DE LOMAS DE ZAMORA B,39,CLUB SOCIAL EZEIZA,38,650,350,-79.5,-54.0,0.85,0.5,2,0.65,315.20125,163.54
2022,INFANTILES,Fase Regular,2da Fase,2,SUR,B,14,6/11/2022,CLUB SOCIAL EZEIZA,41,COLON FC,74,250,750,-42.0,-79.5,0.85,0.5,2,0.65,114.92,370.45125
2022,INFANTILES,Fase Regular,2da Fase,2,SUR,B,14,6/11/2022,CLUB SOCIAL ALEJANDRO KORN,52,G.E DE LOMAS DE ZAMORA B,29,750,250,-54.0,-78.0,0.85,0.5,2,0.65,384.54,95.03
2022,INFANTILES,Fase Regular,2da Fase,2,SUR,B,14,6/11/2022,INDEPENDIENTE DE BURZACO,52,LOS ANDES,56,350,650,-21.0,-6.0,0.85,0.5,2,0.65,181.7725,355.81
2022,INFANTILES,Fase Regular,2da Fase,2,SUR,B,14,6/11/2022,SOCIAL LANUS,66,LOBOS ATHLETIC CLUB,41,750,250,-135.0,-16.5,0.85,0.5,2,0.65,339.7875,129.00875
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,1,26/6/2022,UNION FLORIDA,58,CLUB SPORTIVO PILAR,51,650,350,-76.5,82.5,1.0,0.5,2,0.65,372.77500000000003,281.125
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,1,26/6/2022,CAZA Y PESCA A,114,BANADE,49,750,250,109.5,118.5,1.0,0.5,2,0.65,558.6750000000001,239.525
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,1,26/6/2022,NAUTICO BUCHARDO A,51,ATLETICO BOULOGNE,63,300,700,60.0,112.5,1.0,0.5,2,0.65,234.0,528.125
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,1,26/6/2022,LAS HERAS A,61,DEPORTIVO SAN ANDRES,37,750,250,129.0,67.5,1.0,0.5,2,0.65,571.35,206.375
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,2,3/7/2022,LAS HERAS A,53,UNION FLORIDA,62,350,650,82.5,67.5,1.0,0.5,2,0.65,281.125,466.375
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,2,3/7/2022,DEPORTIVO SAN ANDRES,43,NAUTICO BUCHARDO A,72,250,750,112.5,129.0,1.0,0.5,2,0.65,235.625,571.35
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,2,3/7/2022,ATLETICO BOULOGNE,52,CAZA Y PESCA A,85,250,750,118.5,60.0,1.0,0.5,2,0.65,239.525,526.5
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,2,3/7/2022,BANADE,74,CLUB SPORTIVO PILAR,82,350,650,-76.5,109.5,1.0,0.5,2,0.65,177.775,493.675
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,3,10/7/2022,UNION FLORIDA,64,BANADE,70,350,650,109.5,82.5,1.0,0.5,2,0.65,298.675,476.125
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,3,10/7/2022,CLUB SPORTIVO PILAR,48,ATLETICO BOULOGNE,60,300,700,60.0,-76.5,1.0,0.5,2,0.65,234.0,405.27500000000003
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,3,10/7/2022,CAZA Y PESCA A,112,DEPORTIVO SAN ANDRES,32,750,250,129.0,118.5,1.0,0.5,2,0.65,571.35,239.525
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,3,10/7/2022,NAUTICO BUCHARDO A,65,LAS HERAS A,41,750,250,67.5,112.5,1.0,0.5,2,0.65,531.375,235.625
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,4,17/7/2022,NAUTICO BUCHARDO A,63,UNION FLORIDA,62,650,350,82.5,112.5,1.0,0.5,2,0.65,476.125,300.625
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,4,17/7/2022,LAS HERAS A,54,CAZA Y PESCA A,99,250,750,118.5,67.5,1.0,0.5,2,0.65,239.525,531.375
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,4,17/7/2022,DEPORTIVO SAN ANDRES,55,CLUB SPORTIVO PILAR,67,300,700,-76.5,129.0,1.0,0.5,2,0.65,145.275,538.85
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,4,17/7/2022,ATLETICO BOULOGNE,61,BANADE,72,300,700,109.5,60.0,1.0,0.5,2,0.65,266.175,494.0
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,5,7/8/2022,ATLETICO BOULOGNE,55,UNION FLORIDA,63,350,650,82.5,60.0,1.0,0.5,2,0.65,281.125,461.5
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,5,7/8/2022,BANADE,73,DEPORTIVO SAN ANDRES,36,750,250,129.0,109.5,1.0,0.5,2,0.65,571.35,233.675
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,5,7/8/2022,CLUB SPORTIVO PILAR,70,LAS HERAS A,63,650,350,67.5,-76.5,1.0,0.5,2,0.65,466.375,177.775
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,5,7/8/2022,CAZA Y PESCA A,86,NAUTICO BUCHARDO A,54,750,250,112.5,118.5,1.0,0.5,2,0.65,560.625,239.525
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,6,14/8/2022,CAZA Y PESCA A,82,UNION FLORIDA,56,750,250,82.5,118.5,1.0,0.5,2,0.65,541.125,239.525
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,6,14/8/2022,NAUTICO BUCHARDO A,52,CLUB SPORTIVO PILAR,39,700,300,-76.5,112.5,1.0,0.5,2,0.65,405.27500000000003,268.125
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,6,14/8/2022,LAS HERAS A,49,BANADE,69,250,750,109.5,67.5,1.0,0.5,2,0.65,233.675,531.375
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,6,14/8/2022,DEPORTIVO SAN ANDRES,50,ATLETICO BOULOGNE,69,300,700,60.0,129.0,1.0,0.5,2,0.65,234.0,538.85
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,7,28/8/2022,UNION FLORIDA,94,DEPORTIVO SAN ANDRES,39,750,250,129.0,82.5,1.0,0.5,2,0.65,571.35,216.125
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,7,28/8/2022,ATLETICO BOULOGNE,60,LAS HERAS A,42,700,300,67.5,60.0,1.0,0.5,2,0.65,498.875,234.0
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,7,28/8/2022,BANADE,61,NAUTICO BUCHARDO A,63,350,650,112.5,109.5,1.0,0.5,2,0.65,300.625,493.675
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,7,28/8/2022,CLUB SPORTIVO PILAR,60,CAZA Y PESCA A,90,250,750,118.5,-76.5,1.0,0.5,2,0.65,239.525,437.77500000000003
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,8,4/9/2022,CLUB SPORTIVO PILAR,71,UNION FLORIDA,67,650,350,82.5,-76.5,1.0,0.5,2,0.65,476.125,177.775
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,8,4/9/2022,BANADE,77,CAZA Y PESCA A,90,300,700,118.5,109.5,1.0,0.5,2,0.65,272.02500000000003,526.1750000000001
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,8,4/9/2022,ATLETICO BOULOGNE,61,NAUTICO BUCHARDO A,52,650,350,112.5,60.0,1.0,0.5,2,0.65,495.625,266.5
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,8,4/9/2022,DEPORTIVO SAN ANDRES,63,LAS HERAS A,62,650,350,67.5,129.0,1.0,0.5,2,0.65,466.375,311.35
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,9,11/9/2022,UNION FLORIDA,65,LAS HERAS A,34,750,250,67.5,82.5,1.0,0.5,2,0.65,531.375,216.125
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,9,11/9/2022,NAUTICO BUCHARDO A,59,DEPORTIVO SAN ANDRES,25,750,250,129.0,112.5,1.0,0.5,2,0.65,571.35,235.625
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,9,11/9/2022,CAZA Y PESCA A,94,ATLETICO BOULOGNE,53,750,250,60.0,118.5,1.0,0.5,2,0.65,526.5,239.525
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,9,11/9/2022,CLUB SPORTIVO PILAR,45,BANADE,51,350,650,109.5,-76.5,1.0,0.5,2,0.65,298.675,372.77500000000003
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,10,18/9/2022,BANADE,64,UNION FLORIDA,71,350,650,82.5,109.5,1.0,0.5,2,0.65,281.125,493.675
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,10,18/9/2022,ATLETICO BOULOGNE,73,CLUB SPORTIVO PILAR,71,650,350,-76.5,60.0,1.0,0.5,2,0.65,372.77500000000003,266.5
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,10,18/9/2022,DEPORTIVO SAN ANDRES,48,CAZA Y PESCA A,100,250,750,118.5,129.0,1.0,0.5,2,0.65,239.525,571.35
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,10,18/9/2022,LAS HERAS A,40,NAUTICO BUCHARDO A,72,250,750,112.5,67.5,1.0,0.5,2,0.65,235.625,531.375
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,11,25/9/2022,UNION FLORIDA,50,NAUTICO BUCHARDO A,39,700,300,112.5,82.5,1.0,0.5,2,0.65,528.125,248.625
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,11,25/9/2022,CAZA Y PESCA A,92,LAS HERAS A,41,750,250,67.5,118.5,1.0,0.5,2,0.65,531.375,239.525
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,11,25/9/2022,CLUB SPORTIVO PILAR,82,DEPORTIVO SAN ANDRES,39,750,250,129.0,-76.5,1.0,0.5,2,0.65,571.35,112.775
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,11,25/9/2022,BANADE,70,ATLETICO BOULOGNE,66,650,350,60.0,109.5,1.0,0.5,2,0.65,461.5,298.675
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,12,2/10/2022,UNION FLORIDA,54,ATLETICO BOULOGNE,61,350,650,60.0,82.5,1.0,0.5,2,0.65,266.5,476.125
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,12,2/10/2022,DEPORTIVO SAN ANDRES,61,BANADE,81,250,750,109.5,129.0,1.0,0.5,2,0.65,233.675,571.35
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,12,2/10/2022,LAS HERAS A,59,CLUB SPORTIVO PILAR,78,300,700,-76.5,67.5,1.0,0.5,2,0.65,145.275,498.875
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,12,2/10/2022,NAUTICO BUCHARDO A,69,CAZA Y PESCA A,82,300,700,118.5,112.5,1.0,0.5,2,0.65,272.02500000000003,528.125
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,13,23/10/2022,UNION FLORIDA,72,CAZA Y PESCA A,83,300,700,118.5,82.5,1.0,0.5,2,0.65,272.02500000000003,508.625
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,13,23/10/2022,CLUB SPORTIVO PILAR,55,NAUTICO BUCHARDO A,56,350,650,112.5,-76.5,1.0,0.5,2,0.65,300.625,372.77500000000003
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,13,23/10/2022,BANADE,80,LAS HERAS A,50,750,250,67.5,109.5,1.0,0.5,2,0.65,531.375,233.675
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,13,23/10/2022,ATLETICO BOULOGNE,93,DEPORTIVO SAN ANDRES,46,750,250,129.0,60.0,1.0,0.5,2,0.65,571.35,201.5
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,14,6/11/2022,DEPORTIVO SAN ANDRES,52,UNION FLORIDA,77,250,750,82.5,129.0,1.0,0.5,2,0.65,216.125,571.35
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,14,6/11/2022,LAS HERAS A,65,ATLETICO BOULOGNE,86,250,750,60.0,67.5,1.0,0.5,2,0.65,201.5,531.375
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,14,6/11/2022,NAUTICO BUCHARDO A,50,BANADE,61,300,700,109.5,112.5,1.0,0.5,2,0.65,266.175,528.125
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,A,14,6/11/2022,CAZA Y PESCA A,114,CLUB SPORTIVO PILAR,42,750,250,-76.5,118.5,1.0,0.5,2,0.65,437.77500000000003,239.525
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,1,26/6/2022,SPORTIVO VILLA BALLESTER,70,SOCIAL BECCAR,64,650,350,27.0,-25.5,1.0,0.5,2,0.65,440.05,210.925
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,1,26/6/2022,CLUB TRES DE FEBRERO BLANCO,87,BANCO PROVINCIA,13,750,250,36.0,120.0,1.0,0.5,2,0.65,510.90000000000003,240.5
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,1,26/6/2022,NAUTICO HACOAJ BLANCO,47,SPORTIVO ESCOBAR,95,250,750,-147.0,123.0,1.0,0.5,2,0.65,66.95,567.45
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,1,26/6/2022,BANCO NACIÓN,64,U.V.V.ADELINA,70,350,650,127.5,96.0,1.0,0.5,2,0.65,310.375,484.90000000000003
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,2,3/7/2022,BANCO NACIÓN,31,SPORTIVO VILLA BALLESTER,59,250,750,-25.5,96.0,1.0,0.5,2,0.65,145.925,549.9
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,2,3/7/2022,U.V.V.ADELINA,43,NAUTICO HACOAJ BLANCO,59,300,700,123.0,127.5,1.0,0.5,2,0.65,274.95,537.875
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,2,3/7/2022,SPORTIVO ESCOBAR,70,CLUB TRES DE FEBRERO BLANCO,71,350,650,120.0,-147.0,1.0,0.5,2,0.65,305.5,326.95
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,2,3/7/2022,BANCO PROVINCIA,41,SOCIAL BECCAR,71,250,750,27.0,36.0,1.0,0.5,2,0.65,180.05,510.90000000000003
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,3,10/7/2022,SPORTIVO VILLA BALLESTER,55,BANCO PROVINCIA,42,700,300,36.0,-25.5,1.0,0.5,2,0.65,478.40000000000003,178.425
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,3,10/7/2022,SOCIAL BECCAR,78,SPORTIVO ESCOBAR,96,300,700,-147.0,27.0,1.0,0.5,2,0.65,99.45,472.55
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,3,10/7/2022,CLUB TRES DE FEBRERO BLANCO,112,U.V.V.ADELINA,38,750,250,127.5,120.0,1.0,0.5,2,0.65,570.375,240.5
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,3,10/7/2022,NAUTICO HACOAJ BLANCO,69,BANCO NACIÓN,36,750,250,96.0,123.0,1.0,0.5,2,0.65,549.9,242.45000000000002
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,4,17/7/2022,NAUTICO HACOAJ BLANCO,48,SPORTIVO VILLA BALLESTER,49,350,650,-25.5,123.0,1.0,0.5,2,0.65,210.925,502.45000000000005
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,4,17/7/2022,BANCO NACIÓN,19,CLUB TRES DE FEBRERO BLANCO,103,250,750,120.0,96.0,1.0,0.5,2,0.65,240.5,549.9
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,4,17/7/2022,U.V.V.ADELINA,71,SOCIAL BECCAR,100,250,750,27.0,127.5,1.0,0.5,2,0.65,180.05,570.375
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,4,17/7/2022,SPORTIVO ESCOBAR,20,BANCO PROVINCIA,0,700,0,36.0,-147.0,1.0,0.5,2,0.65,478.40000000000003,-95.55
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,5,7/8/2022,SPORTIVO VILLA BALLESTER,53,SPORTIVO ESCOBAR,97,250,750,-147.0,-25.5,1.0,0.5,2,0.65,66.95,470.925
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,5,7/8/2022,BANCO PROVINCIA,52,U.V.V.ADELINA,69,300,700,127.5,36.0,1.0,0.5,2,0.65,277.875,478.40000000000003
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,5,7/8/2022,SOCIAL BECCAR,76,BANCO NACIÓN,35,750,250,96.0,27.0,1.0,0.5,2,0.65,549.9,180.05
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,5,7/8/2022,CLUB TRES DE FEBRERO BLANCO,95,NAUTICO HACOAJ BLANCO,40,750,250,123.0,120.0,1.0,0.5,2,0.65,567.45,240.5
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,6,14/8/2022,CLUB TRES DE FEBRERO BLANCO,102,SPORTIVO VILLA BALLESTER,49,750,250,-25.5,120.0,1.0,0.5,2,0.65,470.925,240.5
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,6,14/8/2022,NAUTICO HACOAJ BLANCO,41,SOCIAL BECCAR,54,300,700,27.0,123.0,1.0,0.5,2,0.65,212.55,534.95
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,6,14/8/2022,BANCO NACIÓN,56,BANCO PROVINCIA,74,300,700,36.0,96.0,1.0,0.5,2,0.65,218.4,517.4
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,6,14/8/2022,U.V.V.ADELINA,34,SPORTIVO ESCOBAR,95,250,750,-147.0,127.5,1.0,0.5,2,0.65,66.95,570.375
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,7,28/8/2022,SPORTIVO VILLA BALLESTER,84,U.V.V.ADELINA,60,750,250,127.5,-25.5,1.0,0.5,2,0.65,570.375,145.925
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,7,28/8/2022,SPORTIVO ESCOBAR,80,BANCO NACIÓN,21,750,250,96.0,-147.0,1.0,0.5,2,0.65,549.9,66.95
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,7,28/8/2022,BANCO PROVINCIA,48,NAUTICO HACOAJ BLANCO,57,350,650,123.0,36.0,1.0,0.5,2,0.65,307.45,445.90000000000003
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,7,28/8/2022,SOCIAL BECCAR,36,CLUB TRES DE FEBRERO BLANCO,103,250,750,120.0,27.0,1.0,0.5,2,0.65,240.5,505.05
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,8,4/9/2022,SOCIAL BECCAR,71,SPORTIVO VILLA BALLESTER,57,700,300,-25.5,27.0,1.0,0.5,2,0.65,438.425,212.55
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,8,4/9/2022,BANCO PROVINCIA,0,CLUB TRES DE FEBRERO BLANCO,20,0,700,120.0,36.0,1.0,0.5,2,0.65,78.0,478.40000000000003
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,8,4/9/2022,SPORTIVO ESCOBAR,85,NAUTICO HACOAJ BLANCO,45,750,250,123.0,-147.0,1.0,0.5,2,0.65,567.45,66.95
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,8,4/9/2022,U.V.V.ADELINA,79,BANCO NACIÓN,72,650,350,96.0,127.5,1.0,0.5,2,0.65,484.90000000000003,310.375
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,9,11/9/2022,SPORTIVO VILLA BALLESTER,80,BANCO NACIÓN,62,700,300,96.0,-25.5,1.0,0.5,2,0.65,517.4,178.425
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,9,11/9/2022,NAUTICO HACOAJ BLANCO,53,U.V.V.ADELINA,45,650,350,127.5,123.0,1.0,0.5,2,0.65,505.375,307.45
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,9,11/9/2022,CLUB TRES DE FEBRERO BLANCO,77,SPORTIVO ESCOBAR,78,350,650,-147.0,120.0,1.0,0.5,2,0.65,131.95000000000002,500.5
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,9,11/9/2022,SOCIAL BECCAR,20,BANCO PROVINCIA,0,700,0,36.0,27.0,1.0,0.5,2,0.65,478.40000000000003,17.55
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,10,18/9/2022,BANCO PROVINCIA,39,SPORTIVO VILLA BALLESTER,55,300,700,-25.5,36.0,1.0,0.5,2,0.65,178.425,478.40000000000003
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,10,18/9/2022,SPORTIVO ESCOBAR,79,SOCIAL BECCAR,44,750,250,27.0,-147.0,1.0,0.5,2,0.65,505.05,66.95
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,10,18/9/2022,U.V.V.ADELINA,47,CLUB TRES DE FEBRERO BLANCO,118,250,750,120.0,127.5,1.0,0.5,2,0.65,240.5,570.375
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,10,18/9/2022,BANCO NACIÓN,51,NAUTICO HACOAJ BLANCO,55,350,650,123.0,96.0,1.0,0.5,2,0.65,307.45,484.90000000000003
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,11,25/9/2022,SPORTIVO VILLA BALLESTER,67,NAUTICO HACOAJ BLANCO,51,700,300,123.0,-25.5,1.0,0.5,2,0.65,534.95,178.425
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,11,25/9/2022,CLUB TRES DE FEBRERO BLANCO,117,BANCO NACIÓN,37,750,250,96.0,120.0,1.0,0.5,2,0.65,549.9,240.5
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,11,25/9/2022,SOCIAL BECCAR,63,U.V.V.ADELINA,49,700,300,127.5,27.0,1.0,0.5,2,0.65,537.875,212.55
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,11,25/9/2022,BANCO PROVINCIA,0,SPORTIVO ESCOBAR,20,0,700,-147.0,36.0,1.0,0.5,2,0.65,-95.55,478.40000000000003
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,12,2/10/2022,SPORTIVO ESCOBAR,88,SPORTIVO VILLA BALLESTER,48,750,250,-25.5,-147.0,1.0,0.5,2,0.65,470.925,66.95
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,12,2/10/2022,U.V.V.ADELINA,69,BANCO PROVINCIA,50,700,300,36.0,127.5,1.0,0.5,2,0.65,478.40000000000003,277.875
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,12,2/10/2022,BANCO NACIÓN,58,SOCIAL BECCAR,84,250,750,27.0,96.0,1.0,0.5,2,0.65,180.05,549.9
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,12,2/10/2022,NAUTICO HACOAJ BLANCO,36,CLUB TRES DE FEBRERO BLANCO,123,250,750,120.0,123.0,1.0,0.5,2,0.65,240.5,567.45
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,13,23/10/2022,SPORTIVO VILLA BALLESTER,61,CLUB TRES DE FEBRERO BLANCO,83,250,750,120.0,-25.5,1.0,0.5,2,0.65,240.5,470.925
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,13,23/10/2022,SOCIAL BECCAR,52,NAUTICO HACOAJ BLANCO,60,350,650,123.0,27.0,1.0,0.5,2,0.65,307.45,440.05
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,13,23/10/2022,BANCO PROVINCIA,65,BANCO NACIÓN,40,750,250,96.0,36.0,1.0,0.5,2,0.65,549.9,185.9
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,13,23/10/2022,SPORTIVO ESCOBAR,103,U.V.V.ADELINA,39,750,250,127.5,-147.0,1.0,0.5,2,0.65,570.375,66.95
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,14,6/11/2022,U.V.V.ADELINA,59,SPORTIVO VILLA BALLESTER,69,300,700,-25.5,127.5,1.0,0.5,2,0.65,178.425,537.875
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,14,6/11/2022,BANCO NACIÓN,53,SPORTIVO ESCOBAR,92,250,750,-147.0,96.0,1.0,0.5,2,0.65,66.95,549.9
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,14,6/11/2022,NAUTICO HACOAJ BLANCO,57,BANCO PROVINCIA,49,650,350,36.0,123.0,1.0,0.5,2,0.65,445.90000000000003,307.45
2022,INFANTILES,Fase Regular,2da Fase,1,NORTE,B,14,6/11/2022,CLUB TRES DE FEBRERO BLANCO,94,SOCIAL BECCAR,47,750,250,27.0,120.0,1.0,0.5,2,0.65,505.05,240.5
2022,INFANTILES,Fase Regular,2da Fase,1,CENTRO,A,1,26/6/2022,ITALIANO,76,ALL BOYS BLANCO,77,350,650,84.0,15.0,1.0,0.5,2,0.65,282.1,432.25
2022,INFANTILES,Fase Regular,2da Fase,1,CENTRO,A,3,10/7/2022,PINOCHO,63,FERROCARRIL OESTE B,41,750,250,132.0,117.0,1.0,0.5,2,0.65,573.3000000000001,238.55
2022,INFANTILES,Fase Regular,2da Fase,1,CENTRO,A,1,26/6/2022,JOSE HERNANDEZ A,34,GEVP CELESTE,61,250,750,34.5,93.0,1.0,0.5,2,0.65,184.925,547.95
2022,INFANTILES,Fase Regular,2da Fase,1,CENTRO,A,1,26/6/2022,"DEPORTIVO CROVARA  ""A""",25,FERROCARRIL OESTE B,80,250,750,132.0,78.0,1.0,0.5,2,0.65,248.3,538.2
2022,INFANTILES,Fase Regular,2da Fase,1,CENTRO,A,2,3/7/2022,"DEPORTIVO CROVARA  ""A""",53,ITALIANO,71,300,700,15.0,78.0,1.0,0.5,2,0.65,204.75,505.70000000000005
2022,INFANTILES,Fase Regular,2da Fase,1,CENTRO,A,2,3/7/2022,FERROCARRIL OESTE B,20,JOSE HERNANDEZ A,0,700,0,93.0,132.0,1.0,0.5,2,0.65,515.45,85.8
2022,PREINFANTILES,Fase Regular,2da Fase,2,CENTRO,A,14,6/11/2022,VELEZ SARSFIELD AZUL,20,PINOCHO BLANCO,74,250,750,-48.0,-153.0,0.85,0.5,2,0.65,111.605,329.8425
2022,INFANTILES,Fase Regular,2da Fase,1,CENTRO,A,2,3/7/2022,COLEGIALES BLANCO,47,ALL BOYS BLANCO,53,350,650,84.0,108.0,1.0,0.5,2,0.65,282.1,492.7
2022,INFANTILES,Fase Regular,2da Fase,1,CENTRO,A,3,10/7/2022,ITALIANO,61,COLEGIALES BLANCO,46,700,300,108.0,15.0,1.0,0.5,2,0.65,525.2,204.75
2022,INFANTILES,Fase Regular,2da Fase,1,CENTRO,A,3,10/7/2022,ALL BOYS BLANCO,74,GEVP CELESTE,45,750,250,34.5,84.0,1.0,0.5,2,0.65,509.925,217.1
