anio,categoria,fase,ronda,nivel,zona,grupo,jornada,fecha,local,ptsL,visitante,ptsV,BP_LOCAL,BP_VISITA,ORP_LOCAL,ORP_VISITA,peso_nivel,peso_anio,peso_ronda,peso_fase,LocalSuma,VisitaSuma
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,A,12,10/11/2024,JUVENTUD UNIDA,76,CLUB GIMNASIA Y ESGRIMA LA PLATA BLANCO,70,650,350,-38.25,-50.25,0.85,1,2,0.65,675.98375,331.22375
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,A,13,17/11/2024,CLUB  ATLETICO Y PROGRESO DE BRANDSEN,64,CLUB GIMNASIA Y ESGRIMA LA PLATA BLANCO,58,650,350,-38.25,-74.25,0.85,1,2,0.65,675.98375,304.70375
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,A,13,17/11/2024,CLUB ATLETICO PAMPERO,51,JUVENTUD UNIDA,56,350,650,-50.25,-86.25,0.85,1,2,0.65,331.22375,622.94375
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,A,13,17/11/2024,LUZ Y ARTE,0,VILLEGAS BASQUET,20,0,700,18.75,-93.75,0.85,1,2,0.65,20.71875,669.90625
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,A,13,17/11/2024,GUILLON BASQUET,57,MORENO DE QUILMES,72,300,700,-62.25,-33.75,0.85,1,2,0.65,262.71375,736.20625
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,A,14,24/11/2024,MORENO DE QUILMES,20,CLUB  ATLETICO Y PROGRESO DE BRANDSEN,0,700,0,-74.25,-62.25,0.85,1,2,0.65,691.45375,-68.78625
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,A,14,24/11/2024,VILLEGAS BASQUET,73,GUILLON BASQUET,50,750,250,-33.75,18.75,0.85,1,2,0.65,791.45625,296.96875
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,A,14,24/11/2024,JUVENTUD UNIDA,20,LUZ Y ARTE,0,700,0,-93.75,-50.25,0.85,1,2,0.65,669.90625,-55.52625
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,A,14,24/11/2024,CLUB GIMNASIA Y ESGRIMA LA PLATA BLANCO,53,CLUB ATLETICO PAMPERO,64,300,700,-86.25,-38.25,0.85,1,2,0.65,236.19375,731.23375
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,1,4/8/2024,CLUB EL FOGON,40,COLON FC,55,300,700,-42.75,-78.75,0.85,1,2,0.65,284.26125,686.48125
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,1,4/8/2024,COUNTRY BANFIELD A,20,MUNICIPALIDAD DE AVELLANEDA,0,700,0,-65.25,20.25,0.85,1,2,0.65,701.39875,22.37625
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,1,4/8/2024,CLUB SOCIAL EZEIZA,37,INDEPENDIENTE DE BURZACO,55,300,700,-41.25,-48.75,0.85,1,2,0.65,285.91875,719.63125
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,1,4/8/2024,G.E DE LOMAS DE ZAMORA B,38,SPORTIVO ALSINA,51,300,700,-59.25,-23.25,0.85,1,2,0.65,266.02875,747.80875
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,2,11/8/2024,G.E DE LOMAS DE ZAMORA B,65,CLUB EL FOGON,41,750,250,-78.75,-23.25,0.85,1,2,0.65,741.7312499999999,250.55875
2024,PREINFANTILES,Fase Regular,2da Fase,3,SUR,A-B,3,9/6/2024,SPORTIVO ALSINA,20,LA UNION,0,700,0,-53.25,-59.25,0.75,1,1,0.65,315.29062500000003,-28.884375000000002
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,2,11/8/2024,INDEPENDIENTE DE BURZACO,59,COUNTRY BANFIELD A,54,650,350,20.25,-41.25,0.85,1,2,0.65,740.62625,341.16875
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,2,11/8/2024,MUNICIPALIDAD DE AVELLANEDA,71,COLON FC,40,750,250,-42.75,-65.25,0.85,1,2,0.65,781.51125,204.14875
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,3,25/8/2024,CLUB EL FOGON,50,MUNICIPALIDAD DE AVELLANEDA,64,300,700,-65.25,-78.75,0.85,1,2,0.65,259.39875,686.48125
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,3,25/8/2024,COLON FC,27,INDEPENDIENTE DE BURZACO,68,250,750,-41.25,-42.75,0.85,1,2,0.65,230.66875,781.51125
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,3,25/8/2024,COUNTRY BANFIELD A,71,SPORTIVO ALSINA,62,650,350,-59.25,20.25,0.85,1,2,0.65,652.77875,409.12624999999997
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,3,25/8/2024,CLUB SOCIAL EZEIZA,41,G.E DE LOMAS DE ZAMORA B,46,350,650,-23.25,-48.75,0.85,1,2,0.65,361.05875,664.38125
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,4,1/9/2024,CLUB SOCIAL EZEIZA,47,CLUB EL FOGON,34,700,300,-78.75,-48.75,0.85,1,2,0.65,686.48125,277.63125
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,4,1/9/2024,G.E DE LOMAS DE ZAMORA B,51,COUNTRY BANFIELD A,56,350,650,20.25,-23.25,0.85,1,2,0.65,409.12624999999997,692.55875
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,4,1/9/2024,INDEPENDIENTE DE BURZACO,63,MUNICIPALIDAD DE AVELLANEDA,46,700,300,-65.25,-41.25,0.85,1,2,0.65,701.39875,285.91875
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,5,8/9/2024,CLUB EL FOGON,40,INDEPENDIENTE DE BURZACO,68,250,750,-41.25,-78.75,0.85,1,2,0.65,230.66875,741.7312499999999
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,5,8/9/2024,MUNICIPALIDAD DE AVELLANEDA,46,SPORTIVO ALSINA,54,350,650,-59.25,-65.25,0.85,1,2,0.65,321.27875,646.14875
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,5,8/9/2024,COLON FC,42,G.E DE LOMAS DE ZAMORA B,56,300,700,-23.25,-42.75,0.85,1,2,0.65,305.80875,726.26125
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,5,8/9/2024,COUNTRY BANFIELD A,20,CLUB SOCIAL EZEIZA,0,700,0,-48.75,20.25,0.85,1,2,0.65,719.63125,22.37625
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,6,15/9/2024,COUNTRY BANFIELD A,74,CLUB EL FOGON,37,750,250,-78.75,20.25,0.85,1,2,0.65,741.7312499999999,298.62624999999997
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,6,15/9/2024,CLUB SOCIAL EZEIZA,20,COLON FC,0,700,0,-42.75,-48.75,0.85,1,2,0.65,726.26125,-53.86875
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,6,15/9/2024,G.E DE LOMAS DE ZAMORA B,20,MUNICIPALIDAD DE AVELLANEDA,0,700,0,-65.25,-23.25,0.85,1,2,0.65,701.39875,-25.69125
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,7,22/9/2024,CLUB EL FOGON,37,SPORTIVO ALSINA,61,250,750,-59.25,-78.75,0.85,1,2,0.65,210.77875,741.7312499999999
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,7,22/9/2024,INDEPENDIENTE DE BURZACO,75,G.E DE LOMAS DE ZAMORA B,45,750,250,-23.25,-41.25,0.85,1,2,0.65,803.05875,230.66875
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,7,22/9/2024,MUNICIPALIDAD DE AVELLANEDA,68,CLUB SOCIAL EZEIZA,36,750,250,-48.75,-65.25,0.85,1,2,0.65,774.88125,204.14875
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,7,22/9/2024,COLON FC,0,COUNTRY BANFIELD A,20,0,700,20.25,-42.75,0.85,1,2,0.65,22.37625,726.26125
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,8,29/9/2024,COLON FC,42,CLUB EL FOGON,38,650,350,-78.75,-42.75,0.85,1,2,0.65,631.23125,339.51125
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,8,29/9/2024,MUNICIPALIDAD DE AVELLANEDA,46,COUNTRY BANFIELD A,55,350,650,20.25,-65.25,0.85,1,2,0.65,409.12624999999997,646.14875
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,8,29/9/2024,INDEPENDIENTE DE BURZACO,74,CLUB SOCIAL EZEIZA,29,750,250,-48.75,-41.25,0.85,1,2,0.65,774.88125,230.66875
2024,JUVENILES,Fase Regular,2da Fase,3,SUR,A-B,1,16/6/2024,SPORTIVO ALSINA,20,VILLA ESPAÑA,0,700,0,-24.75,-59.25,0.75,1,1,0.65,329.18437500000005,-28.884375000000002
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,9,6/10/2024,CLUB EL FOGON,26,G.E DE LOMAS DE ZAMORA B,47,250,750,-23.25,-78.75,0.85,1,2,0.65,250.55875,741.7312499999999
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,9,6/10/2024,CLUB SOCIAL EZEIZA,32,SPORTIVO ALSINA,53,250,750,-59.25,-48.75,0.85,1,2,0.65,210.77875,774.88125
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,9,6/10/2024,COUNTRY BANFIELD A,53,INDEPENDIENTE DE BURZACO,58,350,650,-41.25,20.25,0.85,1,2,0.65,341.16875,740.62625
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,9,6/10/2024,COLON FC,30,MUNICIPALIDAD DE AVELLANEDA,52,250,750,-65.25,-42.75,0.85,1,2,0.65,204.14875,781.51125
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,10,27/10/2024,MUNICIPALIDAD DE AVELLANEDA,70,CLUB EL FOGON,33,750,250,-78.75,-65.25,0.85,1,2,0.65,741.7312499999999,204.14875
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,10,27/10/2024,INDEPENDIENTE DE BURZACO,54,COLON FC,23,750,250,-42.75,-41.25,0.85,1,2,0.65,781.51125,230.66875
2024,CADETES,Fase Regular,2da Fase,3,SUR,A-B,1,16/6/2024,SPORTIVO ALSINA,40,VILLA ESPAÑA,53,300,700,-24.75,-59.25,0.75,1,1,0.65,134.18437500000002,312.365625
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,10,27/10/2024,G.E DE LOMAS DE ZAMORA B,45,CLUB SOCIAL EZEIZA,48,350,650,-48.75,-23.25,0.85,1,2,0.65,332.88125,692.55875
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,11,3/11/2024,CLUB EL FOGON,37,CLUB SOCIAL EZEIZA,61,250,750,-48.75,-78.75,0.85,1,2,0.65,222.38125,741.7312499999999
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,11,3/11/2024,COUNTRY BANFIELD A,59,G.E DE LOMAS DE ZAMORA B,58,650,350,-23.25,20.25,0.85,1,2,0.65,692.55875,409.12624999999997
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,11,3/11/2024,COLON FC,29,SPORTIVO ALSINA,60,250,750,-59.25,-42.75,0.85,1,2,0.65,210.77875,781.51125
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,11,3/11/2024,MUNICIPALIDAD DE AVELLANEDA,56,INDEPENDIENTE DE BURZACO,60,350,650,-41.25,-65.25,0.85,1,2,0.65,341.16875,646.14875
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,12,10/11/2024,INDEPENDIENTE DE BURZACO,74,CLUB EL FOGON,26,750,250,-78.75,-41.25,0.85,1,2,0.65,741.7312499999999,230.66875
2024,INFANTILES,Fase Regular,2da Fase,3,SUR,A-B,1,16/6/2024,SPORTIVO ALSINA,75,VILLA ESPAÑA,52,750,250,-24.75,-59.25,0.75,1,1,0.65,353.55937500000005,92.99062500000001
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,12,10/11/2024,G.E DE LOMAS DE ZAMORA B,20,COLON FC,0,700,0,-42.75,-23.25,0.85,1,2,0.65,726.26125,-25.69125
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,12,10/11/2024,CLUB SOCIAL EZEIZA,57,COUNTRY BANFIELD A,63,350,650,20.25,-48.75,0.85,1,2,0.65,409.12624999999997,664.38125
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,13,17/11/2024,CLUB EL FOGON,25,COUNTRY BANFIELD A,71,250,750,20.25,-78.75,0.85,1,2,0.65,298.62624999999997,741.7312499999999
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,13,17/11/2024,COLON FC,36,CLUB SOCIAL EZEIZA,58,250,750,-48.75,-42.75,0.85,1,2,0.65,222.38125,781.51125
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,13,17/11/2024,MUNICIPALIDAD DE AVELLANEDA,67,G.E DE LOMAS DE ZAMORA B,46,750,250,-23.25,-65.25,0.85,1,2,0.65,803.05875,204.14875
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,13,17/11/2024,INDEPENDIENTE DE BURZACO,54,SPORTIVO ALSINA,52,650,350,-59.25,-41.25,0.85,1,2,0.65,652.77875,341.16875
2024,PREINFANTILES,Fase Regular,2da Fase,3,SUR,A-B,1,16/6/2024,SPORTIVO ALSINA,57,VILLA ESPAÑA,62,350,650,-24.75,-59.25,0.75,1,1,0.65,158.55937500000002,287.990625
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,14,24/11/2024,G.E DE LOMAS DE ZAMORA B,40,INDEPENDIENTE DE BURZACO,55,300,700,-41.25,-23.25,0.85,1,2,0.65,285.91875,747.80875
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,14,24/11/2024,CLUB SOCIAL EZEIZA,67,MUNICIPALIDAD DE AVELLANEDA,59,650,350,-65.25,-48.75,0.85,1,2,0.65,646.14875,332.88125
2024,INFANTILES,Fase Regular,3ra Fase,2,SUR,B,14,24/11/2024,COUNTRY BANFIELD A,71,COLON FC,43,750,250,-42.75,20.25,0.85,1,2,0.65,781.51125,298.62624999999997
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,1,4/8/2024,UNLAM A,49,MORON B,55,350,650,11.25,-3.75,0.85,1,2,0.65,399.18125,714.1062499999999
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,1,4/8/2024,SAN MIGUEL BLANCO,58,LIBRE,64,350,650,-122.25,-96.75,0.85,1,2,0.65,251.66375,611.34125
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,1,4/8/2024,CLUB PORTUGUES DEL GRAN BUENOS AIRES,50,UNITARIOS DE MARCOS PAZ,84,250,750,41.25,-11.25,0.85,1,2,0.65,321.83125,816.31875
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,2,11/8/2024,UNITARIOS DE MARCOS PAZ,80,SAN MIGUEL BLANCO,24,750,250,-96.75,41.25,0.85,1,2,0.65,721.84125,321.83125
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,2,11/8/2024,MORON B,78,DEP. MORON ROJO,32,750,250,-87.75,11.25,0.85,1,2,0.65,731.78625,288.68125
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,3,25/8/2024,UNLAM A,38,UNITARIOS DE MARCOS PAZ,63,250,750,41.25,-3.75,0.85,1,2,0.65,321.83125,824.6062499999999
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,3,25/8/2024,SAN MIGUEL BLANCO,49,CLUB PORTUGUES DEL GRAN BUENOS AIRES,39,700,300,-11.25,-96.75,0.85,1,2,0.65,761.06875,224.59125
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,4,1/9/2024,CLUB PORTUGUES DEL GRAN BUENOS AIRES,48,UNLAM A,68,250,750,-3.75,-11.25,0.85,1,2,0.65,272.10625,816.31875
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,4,1/9/2024,UNITARIOS DE MARCOS PAZ,20,DEP. MORON ROJO,0,700,0,-87.75,41.25,0.85,1,2,0.65,676.53625,45.58125
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,5,8/9/2024,MORON B,59,UNITARIOS DE MARCOS PAZ,45,700,300,41.25,11.25,0.85,1,2,0.65,819.08125,343.93125
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,5,8/9/2024,DEP. MORON ROJO,44,CLUB PORTUGUES DEL GRAN BUENOS AIRES,60,300,700,-11.25,-87.75,0.85,1,2,0.65,319.06875,676.53625
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,5,8/9/2024,UNLAM A,47,SAN MIGUEL BLANCO,36,700,300,-96.75,-3.75,0.85,1,2,0.65,666.59125,327.35625
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,6,15/9/2024,SAN MIGUEL BLANCO,49,DEP. MORON ROJO,31,700,300,-87.75,-96.75,0.85,1,2,0.65,676.53625,224.59125
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,6,15/9/2024,CLUB PORTUGUES DEL GRAN BUENOS AIRES,46,MORON B,62,300,700,11.25,-11.25,0.85,1,2,0.65,343.93125,761.06875
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,7,22/9/2024,MORON B,76,SAN MIGUEL BLANCO,53,750,250,-96.75,11.25,0.85,1,2,0.65,721.84125,288.68125
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,7,22/9/2024,DEP. MORON ROJO,0,UNLAM A,20,0,700,-3.75,-87.75,0.85,1,2,0.65,-4.14375,676.53625
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,8,29/9/2024,MORON B,57,UNLAM A,49,650,350,-3.75,11.25,0.85,1,2,0.65,714.1062499999999,399.18125
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,8,29/9/2024,UNITARIOS DE MARCOS PAZ,20,CLUB PORTUGUES DEL GRAN BUENOS AIRES,0,700,0,-11.25,41.25,0.85,1,2,0.65,761.06875,45.58125
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,9,6/10/2024,SAN MIGUEL BLANCO,53,UNITARIOS DE MARCOS PAZ,76,250,750,41.25,-96.75,0.85,1,2,0.65,321.83125,721.84125
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,9,6/10/2024,DEP. MORON ROJO,18,MORON B,68,250,750,11.25,-87.75,0.85,1,2,0.65,288.68125,731.78625
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,10,27/10/2024,UNITARIOS DE MARCOS PAZ,58,UNLAM A,31,750,250,-3.75,41.25,0.85,1,2,0.65,824.6062499999999,321.83125
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,10,27/10/2024,CLUB PORTUGUES DEL GRAN BUENOS AIRES,44,SAN MIGUEL BLANCO,43,650,350,-96.75,-11.25,0.85,1,2,0.65,611.34125,374.31874999999997
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,11,3/11/2024,UNLAM A,54,CLUB PORTUGUES DEL GRAN BUENOS AIRES,47,650,350,-11.25,-3.75,0.85,1,2,0.65,705.81875,382.60625
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,11,3/11/2024,DEP. MORON ROJO,24,UNITARIOS DE MARCOS PAZ,80,250,750,41.25,-87.75,0.85,1,2,0.65,321.83125,731.78625
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,12,10/11/2024,UNITARIOS DE MARCOS PAZ,59,MORON B,56,650,350,11.25,41.25,0.85,1,2,0.65,730.68125,432.33125
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,12,10/11/2024,CLUB PORTUGUES DEL GRAN BUENOS AIRES,66,DEP. MORON ROJO,21,750,250,-87.75,-11.25,0.85,1,2,0.65,731.78625,263.81875
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,12,10/11/2024,SAN MIGUEL BLANCO,38,UNLAM A,57,300,700,-3.75,-96.75,0.85,1,2,0.65,327.35625,666.59125
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,13,17/11/2024,DEP. MORON ROJO,42,SAN MIGUEL BLANCO,69,250,750,-96.75,-87.75,0.85,1,2,0.65,169.34125,731.78625
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,13,17/11/2024,MORON B,20,CLUB PORTUGUES DEL GRAN BUENOS AIRES,0,700,0,-11.25,11.25,0.85,1,2,0.65,761.06875,12.43125
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,14,24/11/2024,SAN MIGUEL BLANCO,47,MORON B,59,300,700,11.25,-96.75,0.85,1,2,0.65,343.93125,666.59125
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,A,14,24/11/2024,UNLAM A,42,DEP. MORON ROJO,18,750,250,-87.75,-3.75,0.85,1,2,0.65,731.78625,272.10625
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,1,4/8/2024,CLUB GEI BLANCO,56,CIUDADELA NORTE,53,650,350,-51.75,-32.25,0.85,1,2,0.65,661.06625,351.11375
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,1,4/8/2024,EL PORVENIR,0,EL PALOMAR,20,0,700,-2.25,-141.75,0.85,1,2,0.65,-2.48625,616.86625
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,2,11/8/2024,EL PALOMAR,50,CLUB GEI BLANCO,44,650,350,-32.25,-2.25,0.85,1,2,0.65,682.61375,384.26375
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,2,11/8/2024,CIUDADELA NORTE,44,SITAS,59,300,700,-39.75,-51.75,0.85,1,2,0.65,287.57625,716.31625
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,3,25/8/2024,CLUB CEPA,47,CIUDADELA NORTE,58,300,700,-51.75,-135.75,0.85,1,2,0.65,274.31624999999997,623.49625
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,3,25/8/2024,SITAS,47,EL PALOMAR,49,350,650,-2.25,-39.75,0.85,1,2,0.65,384.26375,674.32625
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,3,25/8/2024,CLUB GEI BLANCO,20,EL PORVENIR,0,700,0,-141.75,-32.25,0.85,1,2,0.65,616.86625,-35.63625
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,4,1/9/2024,EL PORVENIR,28,SITAS,57,250,750,-39.75,-141.75,0.85,1,2,0.65,232.32625,672.11625
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,4,1/9/2024,EL PALOMAR,59,CLUB CEPA,48,700,300,-135.75,-2.25,0.85,1,2,0.65,623.49625,329.01375
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,5,8/9/2024,CLUB CEPA,20,EL PORVENIR,0,700,0,-141.75,-135.75,0.85,1,2,0.65,616.86625,-150.00375
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,5,8/9/2024,SITAS,62,CLUB GEI BLANCO,51,700,300,-32.25,-39.75,0.85,1,2,0.65,737.86375,287.57625
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,6,15/9/2024,CLUB GEI BLANCO,77,CLUB CEPA,40,750,250,-135.75,-32.25,0.85,1,2,0.65,678.74625,240.61375
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,6,15/9/2024,EL PALOMAR,57,CIUDADELA NORTE,47,700,300,-51.75,-2.25,0.85,1,2,0.65,716.31625,329.01375
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,7,22/9/2024,CIUDADELA NORTE,101,EL PORVENIR,25,750,250,-141.75,-51.75,0.85,1,2,0.65,672.11625,219.06625
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,7,22/9/2024,CLUB CEPA,47,SITAS,66,300,700,-39.75,-135.75,0.85,1,2,0.65,287.57625,623.49625
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,8,29/9/2024,CIUDADELA NORTE,65,CLUB GEI BLANCO,51,700,300,-32.25,-51.75,0.85,1,2,0.65,737.86375,274.31624999999997
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,8,29/9/2024,EL PALOMAR,93,EL PORVENIR,0,750,250,-141.75,-2.25,0.85,1,2,0.65,672.11625,273.76375
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,9,6/10/2024,CLUB GEI BLANCO,62,EL PALOMAR,66,350,650,-2.25,-32.25,0.85,1,2,0.65,384.26375,682.61375
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,9,6/10/2024,SITAS,71,CIUDADELA NORTE,70,650,350,-51.75,-39.75,0.85,1,2,0.65,661.06625,342.82625
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,10,27/10/2024,CIUDADELA NORTE,55,CLUB CEPA,34,750,250,-135.75,-51.75,0.85,1,2,0.65,678.74625,219.06625
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,10,27/10/2024,EL PALOMAR,46,SITAS,52,350,650,-39.75,-2.25,0.85,1,2,0.65,342.82625,715.76375
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,10,27/10/2024,EL PORVENIR,13,CLUB GEI BLANCO,67,250,750,-32.25,-141.75,0.85,1,2,0.65,240.61375,672.11625
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,11,3/11/2024,SITAS,89,EL PORVENIR,22,750,250,-141.75,-39.75,0.85,1,2,0.65,672.11625,232.32625
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,11,3/11/2024,CLUB CEPA,30,EL PALOMAR,67,250,750,-2.25,-135.75,0.85,1,2,0.65,273.76375,678.74625
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,12,10/11/2024,EL PORVENIR,32,CLUB CEPA,61,250,750,-135.75,-141.75,0.85,1,2,0.65,126.24625,672.11625
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,12,10/11/2024,CLUB GEI BLANCO,50,SITAS,49,650,350,-39.75,-32.25,0.85,1,2,0.65,674.32625,351.11375
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,13,17/11/2024,CLUB CEPA,50,CLUB GEI BLANCO,74,250,750,-32.25,-135.75,0.85,1,2,0.65,240.61375,678.74625
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,13,17/11/2024,CIUDADELA NORTE,45,EL PALOMAR,64,300,700,-2.25,-51.75,0.85,1,2,0.65,329.01375,716.31625
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,14,24/11/2024,EL PORVENIR,36,CIUDADELA NORTE,80,250,750,-51.75,-141.75,0.85,1,2,0.65,219.06625,672.11625
2024,INFANTILES,Fase Regular,3ra Fase,2,OESTE,B,14,24/11/2024,SITAS,83,CLUB CEPA,51,750,250,-135.75,-39.75,0.85,1,2,0.65,678.74625,232.32625
2024,INFANTILES,Fase Regular,3ra Fase,3,CENTRO,A,1,11/8/2024,HURACAN DE SAN JUSTO BLANCO,14,PEDRO ECHAGUE AMARILLO,95,250,750,-60.75,-80.25,0.75,1,2,0.65,184.51875,653.00625
2024,INFANTILES,Fase Regular,3ra Fase,3,CENTRO,A,1,11/8/2024,CLUB ATLETICO HURACAN,33,BOCA JUNIORS AMARILLO,62,250,750,32.25,-138.75,0.75,1,2,0.65,275.19375,595.96875
