anio,categoria,zona,equipo,partidos
2025,LIGA PROXIMO MASCULINO,OESTE,ARGENTINO DE CASTELAR SUR C,25
2025,LIGA PROXIMO MASCULINO,SUR,BOCA JUNIORS A,28
2025,LIGA PROXIMO MASCULINO,CENTRO,PEDRO ECHAGUE AMARILLO B,25
2025,LIGA PROXIMO MASCULINO,CENTRO,GEBA,28
2025,LIGA PROXIMO MASCULINO,OESTE,MIDLAND,30
2025,LIGA PROXIMO MASCULINO,CENTRO,COLEGIALES NEGRO,26
2025,LIGA PROXIMO MASCULINO,NORTE,LAS HERAS A,30
2025,LIGA PROXIMO MASCULINO,CENTRO,EL TALAR,26
2025,LIGA PROXIMO MASCULINO,CENTRO,PEDRO ECHAGUE AZUL A,26
2025,LIGA PROXIMO MASCULINO,CENTRO,RACING ANEXO,26
2025,LIGA PROXIMO MASCULINO,OESTE,SITAS,28
2025,LIGA PROXIMO MASCULINO,CENTRO,ARQUITECTURA NEGRO  A,26
2025,LIGA PROXIMO MASCULINO,SUR,TAPONAZO  FUTBOL CLUB,25
2025,LIGA PROXIMO MASCULINO,NORTE,UNIVERSIDAD DE BUENOS AIRES,30
2025,LIGA PROXIMO MASCULINO,CENTRO,PINOCHO,30
2025,LIGA PROXIMO MASCULINO,SUR,OLIMPO,28
2025,LIGA PROXIMO MASCULINO,NORTE,"NAUTICO HACOAJ BLANCO ""A""",30
2025,LIGA PROXIMO MASCULINO,CENTRO-OESTE,ARMENIA,26
2025,LIGA PROXIMO MASCULINO,NORTE,COMUNICACIONES,28
2025,LIGA PROXIMO MASCULINO,NORTE,SPORTIVO ESCOBAR,27
2025,LIGA PROXIMO MASCULINO,OESTE,SPORTIVO HAEDO,30
2025,LIGA PROXIMO MASCULINO,SUR,LOS ANDES,29
2025,LIGA PROXIMO MASCULINO,CENTRO,DEPORTIVO CROVARA B,26
2025,LIGA PROXIMO MASCULINO,NORTE,PINOCHO VERDE,26
2025,LIGA PROXIMO MASCULINO,NORTE,BANCO NACION BLANCO B,25
2025,LIGA PROXIMO MASCULINO,SUR,CLUB ATLETICO PAMPERO,26
2025,LIGA PROXIMO MASCULINO,CENTRO,SAN LORENZO AZUL,30
2025,LIGA PROXIMO MASCULINO,SUR,CLUB SOCIAL Y DEPORTIVO NAHUEL,12
2025,MINI,NORTE,CLUB 3 DE FEBRERO CELESTE C,22
2025,MINI,NORTE,SAN ANDRES,28
2025,MINI,CENTRO,ALL BOYS BLANCO,26
2025,MINI,CENTRO,ITALIANO,25
2025,MINI,OESTE,INSTITUCION SARMIENTO BLANCO B,26
2025,MINI,NORTE,RIVER PLATE,28
2025,MINI,OESTE,PASO DEL REY SOCIAL CLUB,27
2025,MINI,CENTRO-OESTE,"JOSE HERNANDEZ ""A""",26
2025,MINI,NORTE,SPORTIVO VILLA BALLESTER,27
2025,MINI,NORTE,PLATENSE MARRON,28
2025,MINI,NORTE,CAZA Y PESCA AZUL A,28
2025,MINI,NORTE,CLUB SOCIAL Y DEPORTIVO ARENAL,27
2025,MINI,CENTRO,PINOCHO BLANCO,26
2025,MINI,NORTE,BELLA VISTA,28
2025,MINI,SUR,GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA B,19
2025,MINI,SUR,CLUB  ATLETICO Y PROGRESO DE BRANDSEN,24
2025,MINI,OESTE,DEFENSORES DE SANTOS LUGARES,28
2025,MINI,CENTRO-OESTE,VELEZ SARSFIELD AZUL - B,26
2025,MINI,NORTE,UNION FLORIDA,27
2025,MINI,NORTE,CENTRO GALICIA,28
2025,MINI,SUR,TALLERES,25
2025,MINI,NORTE,CIUDAD DE BUENOS AIRES AZUL A,28
2025,MINI,OESTE,GEVP CELESTE B,26
2025,MINI,CENTRO,FERROCARRIL OESTE NARANJA (C),26
2025,MINI,CENTRO,CIRCULO URQUIZA,27
2025,MINI,SUR,CLUB SOCIAL EZEIZA,26
2025,MINI,SUR,JUVENTUD UNIDA,24
2025,MINI,OESTE,INDIOS U11 BLANCO,25
2025,MINI,OESTE,DEFENSORES DE HURLINGHAM VERDE A,13
2025,MINI,SUR,LUZ Y ARTE,25
2025,MINI,NORTE,UNION VECINAL DE MUNRO,27
2025,MINI,OESTE,C.A.S.A PADUA A,14
2025,MINI,OESTE,CIUDADELA NORTE,23
2025,MINI,NORTE,BANCO NACION AZUL A,28
2025,MINI,OESTE,PORTEÑO BLANCO B,21
2025,MINI,CENTRO,SAN LORENZO ROJO B,26
2025,MINI,OESTE,ITALIANO DE JOSE C PAZ,20
2025,MINI,SUR,"CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL ""A""",26
2025,MINI,CENTRO,FERROCARRIL OESTE BLANCO (B),26
2025,MINI,SUR,LANUS B,21
2025,MINI,SUR,BURZACO FC AZUL A,26
2025,MINI,CENTRO,CLUB ATLETICO HURACAN DE PARQUE PATRICIOS,26
2025,MINI,CENTRO,ARQUITECTURA BLANCO,26
2025,MINI,OESTE,RAMOS MEJIA LTC,27
2025,MINI,CENTRO,IMPERIO NEGRO B,26
2025,MINI,CENTRO,UNIVERSIDAD DE LA MATANZA,26
2025,MINI,OESTE,LEANDRO N ALEM,13
2025,MINI,OESTE,GEVP BLANCO A,28
2025,MINI,SUR,C.S.D.Y C. MORENO,23
2025,MINI,SUR,DEFENSORES DE GLEW,24
2025,MINI,OESTE,C.A.S.A PADUA B,21
2025,MINI,SUR,VARELA JRS,26
2025,MINI,SUR,INDEPENDIENTE DE BURZACO,26
2025,MINI,NORTE,"NAUTICO HACOAJ AZUL ""B""",27
2025,MINI,NORTE,SAN FERNANDO BLANCO (B),25
2025,MINI,NORTE,CLUB 3 DE FEBRERO BLANCO A,27
2025,MINI,NORTE,COPELLO,28
2025,MINI,SUR,QUILMES A.C.,26
2025,MINI,OESTE,HURACAN DE SAN JUSTO ROJO,28
2025,MINI,OESTE,DEFENSORES DE HURLINGHAM  BLANCO B,25
2025,MINI,OESTE,CLUB CEPA,27
2025,MINI,SUR,COOPERARIOS,23
2025,MINI,OESTE,DEFENSORES DE MORENO NEGRO,25
2025,MINI,CENTRO,YUPANQUI,25
2025,MINI,SUR,INDEPENDIENTE ROJO,26
2025,MINI,NORTE,CLUB ATLETICO PILAR,25
2025,MINI,NORTE,17 DE AGOSTO,27
2025,MINI,SUR,CAÑUELAS FC,12
2025,MINI,SUR,GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA,28
2025,MINI,SUR,BERAZATEGUI,12
2025,MINI,OESTE,INDIOS U11 NEGRO,28
2025,MINI,OESTE,CEDEM,28
2025,MINI,OESTE,PORTEÑO AZUL A,14
2025,MINI,NORTE,PRESIDENTE DERQUI,28
2025,MINI,SUR,TRISTAN SUAREZ,26
2025,MINI,NORTE,BANADE ROJO,26
2025,MINI,SUR,VILLEGAS BASQUET,27
2025,MINI,NORTE,CLUB SPORTIVO PILAR,25
2025,MINI,NORTE,BANCO PROVINCIA,27
2025,MINI,CENTRO,"JOSE HERNANDEZ ""B""",26
2025,MINI,NORTE,CAZA Y PESCA BLANCO B,26
2025,MINI,NORTE,HARRODS GATH Y CHAVES,28
2025,MINI,SUR,COLON FC,23
2025,MINI,SUR,MONTE GRANDE B NEGRO,20
2025,MINI,OESTE,VELEZ SARSFIELD BLANCO - A,28
2025,MINI,SUR,GUILLON BASQUET,24
2025,MINI,OESTE,CLUB PORTUGUES DEL GRAN BUENOS AIRES,28
2025,MINI,SUR,TEMPERLEY,28
2025,MINI,OESTE,MORON ROJO,27
2025,MINI,SUR,DEFENSORES DE BANFIELD,26
2025,MINI,NORTE,NAUTICO BUCHARDO B,28
2025,MINI,SUR,CLUB SOCIAL ALEJANDRO KORN,26
2025,MINI,CENTRO-OESTE,CLARIDAD,26
2025,MINI,CENTRO,MACABI,24
2025,MINI,NORTE,COOPERATIVA TORTUGUITAS,26
2025,MINI,OESTE,DEP. MORON BLANCO,28
2025,MINI,SUR,MUNICIPALIDAD DE AVELLANEDA,26
2025,MINI,OESTE,EL PORVENIR JOSE C. PAZ,26
2025,MINI,NORTE,SOCIAL BECCAR,27
2025,MINI,NORTE,COLEGIALES BLANCO,26
2025,MINI,NORTE,OBRAS BASKET,27
2025,MINI,OESTE,A.F.A.L.P. A,28
2025,MINI,SUR,ARGENTINO DE QUILMES,24
2025,MINI,CENTRO-OESTE,ESTRELLA DE BOEDO,26
2025,MINI,CENTRO,ITALIANO B,26
2025,MINI,OESTE,ARGENTINO DE CASTELAR NORTE A,28
2025,MINI,SUR,CLUB ATLETICO BERNAL,24
2025,MINI,CENTRO,FERROCARRIL OESTE VERDE (A),25
2025,MINI,NORTE,PLATENSE BLANCO,24
2025,MINI,SUR,LANUS A,28
2025,MINI,NORTE,CLUB 3 DE FEBRERO AZUL B,26
2025,MINI,NORTE,CIUDAD DE BUENOS AIRES BLANCO B,27
2025,MINI,SUR,WILDE SPORTING,25
2025,MINI,CENTRO,ARGENTINOS JUNIORS,26
2025,MINI,SUR,MONTE GRANDE A  ROJO,25
2025,MINI,OESTE,ESTUDIANTIL PORTEÑO B,25
2025,MINI,OESTE,ARGENTINO DE CASTELAR CENTRO B,25
2025,MINI,CENTRO,IMPERIO BLANCO  A,25
2025,MINI,OESTE,DEP. MORON ROJO,22
2025,MINI,CENTRO-OESTE,"DEPORTIVO CROVARA  ""A""",26
2025,MINI,SUR,SOCIAL LANUS,26
2025,MINI,SUR,CLUB EL FOGON,24
2025,MINI,SUR,CLUB  SOCIAL Y  DEPORTIVO TAMBEROS UNIDOS,24
2025,MINI,OESTE,MORON BLANCO,21
2025,MINI,CENTRO,ARQUITECTURA NEGRO A,25
2025,MINI,NORTE,"VICTORIA NEGRO ""A""",28
2025,MINI,OESTE,NOLTING,26
2025,MINI,NORTE,HEBRAICA,25
2025,MINI,NORTE,U.V.V.A UNION VECINAL VILLA ADELINA,27
2025,MINI,SUR,SPORTIVO ALSINA,26
2025,MINI,CENTRO,NUEVA CHICAGO,25
2025,MINI,SUR,VILLA ESPAÑA,23
2025,MINI,OESTE,CENTRO ESPAÑOL,28
2025,MINI,NORTE,NAUTICO BUCHARDO A,26
2025,MINI,CENTRO,JUVENCIA,25
2025,MINI,CENTRO,ALL BOYS DE SAAVEDRA,25
2025,MINI,SUR,BOCA JUNIORS AMARILLO,23
2025,MINI,OESTE,INSTITUCION SARMIENTO VERDE A,28
2025,MINI,NORTE,"VICTORIA BLANCO ""B""",20
2025,MINI,SUR,LOBOS ATHLETIC CLUB,12
2025,MINI,NORTE,SAN FERNANDO AZUL (A),28
2025,MINI,OESTE,EL PALOMAR,22
2025,MINI,SUR,COUNTRY BANFIELD A,28
2025,MINI,OESTE,CLUB GEI BLANCO (B),26
2025,MINI,SUR,RACING CLUB,11
2025,MINI,OESTE,HURACAN DE SAN JUSTO BLANCO,1
2025,MINI,NORTE,ATLETICO BOULOGNE,24
2025,MINI,OESTE,SAN MIGUEL BLANCO,20
2025,MINI,OESTE,CLUB GEI AZUL (A),28
2025,MINI,SUR,BURZACO FC ROJO B,17
2025,MINI,OESTE,DEFENSORES DE MORENO ROJO,1
2025,MINI,SUR,COUNTRY BANFIELD B,20
2025,MINI,CENTRO,VILLA MITRE,26
2025,MINI,OESTE,SAN MIGUEL VERDE,27
2025,MINI,OESTE,ATENEO POPULAR VERSAILLES,28
2025,MINI,NORTE,INDEPENDIENTE DE ESCOBAR,26
2025,MINI,OESTE,UNITARIOS DE MARCOS PAZ,28
2025,MINI,SUR,LA UNION,23
2025,MINI,OESTE,ESTUDIANTIL PORTEÑO A,28
2025,MINI,CENTRO,ALDO BONZI,25
2025,MINI,OESTE,ARGENTINO DE CASTELAR SUR C,13
2025,MINI,SUR,BOCA JUNIORS A,27
2025,MINI,CENTRO,PEDRO ECHAGUE AMARILLO B,24
2025,MINI,CENTRO,GEBA,25
2025,MINI,OESTE,MIDLAND,28
2025,MINI,CENTRO,COLEGIALES NEGRO,26
2025,MINI,NORTE,LAS HERAS A,28
2025,MINI,CENTRO,EL TALAR,26
2025,MINI,CENTRO,PEDRO ECHAGUE AZUL A,25
2025,MINI,CENTRO,RACING ANEXO,25
2025,MINI,OESTE,SITAS,27
2025,MINI,SUR,TAPONAZO  FUTBOL CLUB,24
2025,MINI,NORTE,UNIVERSIDAD DE BUENOS AIRES,6
2025,MINI,CENTRO,PINOCHO,26
2025,MINI,SUR,OLIMPO,27
2025,MINI,NORTE,"NAUTICO HACOAJ BLANCO ""A""",28
2025,MINI,CENTRO-OESTE,ARMENIA,25
2025,MINI,NORTE,COMUNICACIONES,28
2025,MINI,NORTE,SPORTIVO ESCOBAR,25
2025,MINI,OESTE,SPORTIVO HAEDO,2
2025,MINI,SUR,LOS ANDES,28
2025,MINI,CENTRO,DEPORTIVO CROVARA B,26
2025,MINI,NORTE,PINOCHO VERDE,26
2025,MINI,NORTE,BANCO NACION BLANCO B,24
2025,MINI,SUR,CLUB ATLETICO PAMPERO,26
2025,MINI,CENTRO,SAN LORENZO AZUL,26
2025,MINI,SUR,CLUB SOCIAL Y DEPORTIVO NAHUEL,10
2025,PREMINI,NORTE,CLUB 3 DE FEBRERO CELESTE C,19
2025,PREMINI,NORTE,SAN ANDRES,28
2025,PREMINI,CENTRO,ALL BOYS BLANCO,26
2025,PREMINI,CENTRO,ITALIANO,23
2025,PREMINI,OESTE,INSTITUCION SARMIENTO BLANCO B,21
2025,PREMINI,NORTE,RIVER PLATE,27
2025,PREMINI,OESTE,PASO DEL REY SOCIAL CLUB,26
2025,PREMINI,CENTRO-OESTE,"JOSE HERNANDEZ ""A""",26
2025,PREMINI,NORTE,SPORTIVO VILLA BALLESTER,27
2025,PREMINI,NORTE,PLATENSE MARRON,28
2025,PREMINI,NORTE,CAZA Y PESCA AZUL A,28
2025,PREMINI,NORTE,CLUB SOCIAL Y DEPORTIVO ARENAL,27
2025,PREMINI,CENTRO,PINOCHO BLANCO,26
2025,PREMINI,NORTE,BELLA VISTA,28
2025,PREMINI,SUR,GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA B,7
2025,PREMINI,SUR,CLUB  ATLETICO Y PROGRESO DE BRANDSEN,24
2025,PREMINI,OESTE,DEFENSORES DE SANTOS LUGARES,28
2025,PREMINI,CENTRO-OESTE,VELEZ SARSFIELD AZUL - B,25
2025,PREMINI,NORTE,UNION FLORIDA,26
2025,PREMINI,NORTE,CENTRO GALICIA,28
2025,PREMINI,SUR,TALLERES,25
2025,PREMINI,NORTE,CIUDAD DE BUENOS AIRES AZUL A,26
2025,PREMINI,OESTE,GEVP CELESTE B,24
2025,PREMINI,CENTRO,FERROCARRIL OESTE NARANJA (C),26
2025,PREMINI,CENTRO,CIRCULO URQUIZA,26
2025,PREMINI,SUR,CLUB SOCIAL EZEIZA,26
2025,PREMINI,SUR,JUVENTUD UNIDA,24
2025,PREMINI,OESTE,DEFENSORES DE HURLINGHAM VERDE A,13
2025,PREMINI,SUR,LUZ Y ARTE,25
2025,PREMINI,NORTE,UNION VECINAL DE MUNRO,26
2025,PREMINI,OESTE,C.A.S.A PADUA A,14
2025,PREMINI,OESTE,CIUDADELA NORTE,21
2025,PREMINI,NORTE,BANCO NACION AZUL A,28
2025,PREMINI,OESTE,PORTEÑO BLANCO B,15
2025,PREMINI,CENTRO,SAN LORENZO ROJO B,23
2025,PREMINI,OESTE,ITALIANO DE JOSE C PAZ,19
2025,PREMINI,SUR,"CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL ""A""",26
2025,PREMINI,CENTRO,FERROCARRIL OESTE BLANCO (B),23
2025,PREMINI,SUR,LANUS B,19
2025,PREMINI,SUR,BURZACO FC AZUL A,25
2025,PREMINI,CENTRO,CLUB ATLETICO HURACAN DE PARQUE PATRICIOS,20
2025,PREMINI,CENTRO,ARQUITECTURA BLANCO,24
2025,PREMINI,OESTE,RAMOS MEJIA LTC,27
2025,PREMINI,CENTRO,IMPERIO NEGRO B,24
2025,PREMINI,CENTRO,UNIVERSIDAD DE LA MATANZA,25
2025,PREMINI,OESTE,LEANDRO N ALEM,10
2025,PREMINI,OESTE,GEVP BLANCO A,28
2025,PREMINI,SUR,C.S.D.Y C. MORENO,23
2025,PREMINI,SUR,DEFENSORES DE GLEW,24
2025,PREMINI,OESTE,C.A.S.A PADUA B,14
2025,PREMINI,SUR,VARELA JRS,26
2025,PREMINI,SUR,INDEPENDIENTE DE BURZACO,25
2025,PREMINI,NORTE,"NAUTICO HACOAJ AZUL ""B""",23
2025,PREMINI,NORTE,CLUB 3 DE FEBRERO BLANCO A,27
2025,PREMINI,NORTE,COPELLO,27
2025,PREMINI,SUR,QUILMES A.C.,25
2025,PREMINI,OESTE,HURACAN DE SAN JUSTO ROJO,27
2025,PREMINI,OESTE,DEFENSORES DE HURLINGHAM  BLANCO B,22
2025,PREMINI,OESTE,CLUB CEPA,27
2025,PREMINI,SUR,COOPERARIOS,24
2025,PREMINI,OESTE,DEFENSORES DE MORENO NEGRO,24
2025,PREMINI,CENTRO,YUPANQUI,25
2025,PREMINI,SUR,INDEPENDIENTE ROJO,25
2025,PREMINI,NORTE,CLUB ATLETICO PILAR,23
2025,PREMINI,NORTE,17 DE AGOSTO,25
2025,PREMINI,SUR,CAÑUELAS FC,12
2025,PREMINI,SUR,GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA,27
2025,PREMINI,SUR,BERAZATEGUI,12
2025,PREMINI,OESTE,CEDEM,27
2025,PREMINI,OESTE,PORTEÑO AZUL A,13
2025,PREMINI,NORTE,PRESIDENTE DERQUI,28
2025,PREMINI,SUR,TRISTAN SUAREZ,26
2025,PREMINI,NORTE,BANADE ROJO,26
2025,PREMINI,SUR,VILLEGAS BASQUET,28
2025,PREMINI,NORTE,CLUB SPORTIVO PILAR,24
2025,PREMINI,NORTE,BANCO PROVINCIA,27
2025,PREMINI,CENTRO,"JOSE HERNANDEZ ""B""",25
2025,PREMINI,NORTE,CAZA Y PESCA BLANCO B,23
2025,PREMINI,NORTE,HARRODS GATH Y CHAVES,27
2025,PREMINI,SUR,COLON FC,22
2025,PREMINI,SUR,MONTE GRANDE B NEGRO,18
2025,PREMINI,OESTE,VELEZ SARSFIELD BLANCO - A,28
2025,PREMINI,SUR,GUILLON BASQUET,24
2025,PREMINI,OESTE,CLUB PORTUGUES DEL GRAN BUENOS AIRES,28
2025,PREMINI,SUR,TEMPERLEY,28
2025,PREMINI,OESTE,MORON ROJO,27
2025,PREMINI,SUR,DEFENSORES DE BANFIELD,26
2025,PREMINI,NORTE,NAUTICO BUCHARDO B,24
2025,PREMINI,SUR,CLUB SOCIAL ALEJANDRO KORN,26
2025,PREMINI,CENTRO-OESTE,CLARIDAD,26
2025,PREMINI,CENTRO,MACABI,22
2025,PREMINI,NORTE,COOPERATIVA TORTUGUITAS,25
2025,PREMINI,OESTE,DEP. MORON BLANCO,28
2025,PREMINI,SUR,MUNICIPALIDAD DE AVELLANEDA,26
2025,PREMINI,OESTE,EL PORVENIR JOSE C. PAZ,24
2025,PREMINI,NORTE,SOCIAL BECCAR,25
2025,PREMINI,NORTE,COLEGIALES BLANCO,25
2025,PREMINI,NORTE,OBRAS BASKET,27
2025,PREMINI,OESTE,A.F.A.L.P. A,28
2025,PREMINI,SUR,ARGENTINO DE QUILMES,24
2025,PREMINI,CENTRO-OESTE,ESTRELLA DE BOEDO,23
2025,PREMINI,CENTRO,ITALIANO B,20
2025,PREMINI,OESTE,ARGENTINO DE CASTELAR NORTE A,28
2025,PREMINI,SUR,CLUB ATLETICO BERNAL,24
2025,PREMINI,CENTRO,FERROCARRIL OESTE VERDE (A),24
2025,PREMINI,NORTE,PLATENSE BLANCO,14
2025,PREMINI,SUR,LANUS A,28
2025,PREMINI,OESTE,INDIOS U9 NEGRO,27
2025,PREMINI,OESTE,INDIOS U9 BLANCO,23
2025,PREMINI,NORTE,CLUB 3 DE FEBRERO AZUL B,24
2025,PREMINI,NORTE,CIUDAD DE BUENOS AIRES BLANCO B,23
2025,PREMINI,SUR,WILDE SPORTING,26
2025,PREMINI,CENTRO,ARGENTINOS JUNIORS,26
2025,PREMINI,SUR,MONTE GRANDE A  ROJO,25
2025,PREMINI,OESTE,ESTUDIANTIL PORTEÑO B,21
2025,PREMINI,OESTE,ARGENTINO DE CASTELAR CENTRO B,19
2025,PREMINI,CENTRO,IMPERIO BLANCO  A,23
2025,PREMINI,CENTRO-OESTE,"DEPORTIVO CROVARA  ""A""",26
2025,PREMINI,SUR,SOCIAL LANUS,26
2025,PREMINI,SUR,CLUB EL FOGON,24
2025,PREMINI,SUR,CLUB  SOCIAL Y  DEPORTIVO TAMBEROS UNIDOS,24
2025,PREMINI,OESTE,MORON BLANCO,14
2025,PREMINI,CENTRO,ARQUITECTURA NEGRO A,25
2025,PREMINI,NORTE,"VICTORIA NEGRO ""A""",27
2025,PREMINI,OESTE,NOLTING,26
2025,PREMINI,NORTE,HEBRAICA,24
2025,PREMINI,NORTE,U.V.V.A UNION VECINAL VILLA ADELINA,27
2025,PREMINI,SUR,SPORTIVO ALSINA,26
2025,PREMINI,CENTRO,NUEVA CHICAGO,5
2025,PREMINI,SUR,VILLA ESPAÑA,23
2025,PREMINI,OESTE,CENTRO ESPAÑOL,28
2025,PREMINI,NORTE,NAUTICO BUCHARDO A,27
2025,PREMINI,CENTRO,JUVENCIA,24
2025,PREMINI,CENTRO,ALL BOYS DE SAAVEDRA,16
2025,PREMINI,SUR,BOCA JUNIORS AMARILLO,22
2025,PREMINI,OESTE,INSTITUCION SARMIENTO VERDE A,28
2025,PREMINI,NORTE,"VICTORIA BLANCO ""B""",11
2025,PREMINI,SUR,LOBOS ATHLETIC CLUB,12
2025,PREMINI,NORTE,LIBRE,1
2025,PREMINI,NORTE,SAN FERNANDO AZUL (A),28
2025,PREMINI,OESTE,EL PALOMAR,22
2025,PREMINI,SUR,COUNTRY BANFIELD A,28
2025,PREMINI,OESTE,CLUB GEI BLANCO (B),24
2025,PREMINI,SUR,RACING CLUB,12
2025,PREMINI,OESTE,HURACAN DE SAN JUSTO BLANCO,1
2025,PREMINI,NORTE,ATLETICO BOULOGNE,23
2025,PREMINI,OESTE,SAN MIGUEL BLANCO,11
2025,PREMINI,OESTE,CLUB GEI AZUL (A),28
2025,PREMINI,SUR,BURZACO FC ROJO B,15
2025,PREMINI,OESTE,DEFENSORES DE MORENO ROJO,1
2025,PREMINI,SUR,COUNTRY BANFIELD B,17
2025,PREMINI,CENTRO,VILLA MITRE,26
2025,PREMINI,OESTE,SAN MIGUEL VERDE,25
2025,PREMINI,OESTE,ATENEO POPULAR VERSAILLES,28
2025,PREMINI,NORTE,INDEPENDIENTE DE ESCOBAR,25
2025,PREMINI,OESTE,UNITARIOS DE MARCOS PAZ,28
2025,PREMINI,SUR,LA UNION,23
2025,PREMINI,OESTE,ESTUDIANTIL PORTEÑO A,28
2025,PREMINI,CENTRO-OESTE,ALDO BONZI,23
2025,PREMINI,OESTE,ARGENTINO DE CASTELAR SUR C,1
2025,PREMINI,SUR,BOCA JUNIORS A,27
2025,PREMINI,CENTRO,PEDRO ECHAGUE AMARILLO B,22
2025,PREMINI,CENTRO,GEBA,25
2025,PREMINI,OESTE,MIDLAND,28
2025,PREMINI,CENTRO,COLEGIALES NEGRO,25
2025,PREMINI,NORTE,LAS HERAS A,27
2025,PREMINI,CENTRO,EL TALAR,26
2025,PREMINI,CENTRO,PEDRO ECHAGUE AZUL A,25
2025,PREMINI,CENTRO,RACING ANEXO,23
2025,PREMINI,OESTE,DEPORTIVO MORON B  ROJO,17
2025,PREMINI,OESTE,SITAS,27
2025,PREMINI,SUR,TAPONAZO  FUTBOL CLUB,24
2025,PREMINI,NORTE,UNIVERSIDAD DE BUENOS AIRES,15
2025,PREMINI,CENTRO,PINOCHO,25
2025,PREMINI,SUR,OLIMPO,27
2025,PREMINI,NORTE,"NAUTICO HACOAJ BLANCO ""A""",27
2025,PREMINI,CENTRO-OESTE,ARMENIA,22
2025,PREMINI,NORTE,COMUNICACIONES,28
2025,PREMINI,NORTE,SPORTIVO ESCOBAR,25
2025,PREMINI,OESTE,SPORTIVO HAEDO,9
2025,PREMINI,SUR,LOS ANDES,28
2025,PREMINI,CENTRO,DEPORTIVO CROVARA B,25
2025,PREMINI,NORTE,PINOCHO VERDE,24
2025,PREMINI,NORTE,BANCO NACION BLANCO B,22
2025,PREMINI,SUR,CLUB ATLETICO PAMPERO,26
2025,PREMINI,CENTRO,SAN LORENZO AZUL,24
2025,PREMINI,SUR,CLUB SOCIAL Y DEPORTIVO NAHUEL,10
2026,CADETES MASCULINO,CENTRO,SAN ANDRES,6
2026,CADETES MASCULINO,CENTRO,ALL BOYS BLANCO,6
2026,CADETES MASCULINO,OESTE,INSTITUCION SARMIENTO BLANCO B,5
2026,CADETES MASCULINO,CENTRO,ITALIANO,6
2026,CADETES MASCULINO,NORTE,RIVER PLATE,6
2026,CADETES MASCULINO,OESTE,CLUB GEI GRIS(C),6
2026,CADETES MASCULINO,NORTE,SPORTIVO VILLA BALLESTER,6
2026,CADETES MASCULINO,NORTE,PLATENSE MARRON,6
2026,CADETES MASCULINO,CENTRO,"JOSE HERNANDEZ ""A""",6
2026,CADETES MASCULINO,NORTE,CAZA Y PESCA AZUL A,6
2026,CADETES MASCULINO,OESTE,C.A.S.A. PADUA B,6
2026,CADETES MASCULINO,NORTE,CLUB SOCIAL Y DEPORTIVO ARENAL,5
2026,CADETES MASCULINO,CENTRO,PINOCHO BLANCO,6
2026,CADETES MASCULINO,NORTE,BELLA VISTA,6
2026,CADETES MASCULINO,SUR,GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA B,6
2026,CADETES MASCULINO,SUR,CLUB  ATLETICO Y PROGRESO DE BRANDSEN,6
2026,CADETES MASCULINO,OESTE,DEFENSORES DE SANTOS LUGARES,5
2026,CADETES MASCULINO,OESTE,VELEZ SARSFIELD AZUL - B,6
2026,CADETES MASCULINO,NORTE,3 DE FEBRERO BLANCO A,6
2026,CADETES MASCULINO,SUR,TALLERES,6
2026,CADETES MASCULINO,NORTE,UNION FLORIDA,6
2026,CADETES MASCULINO,NORTE,CENTRO GALICIA,5
2026,CADETES MASCULINO,CENTRO,GEVP CELESTE B,6
2026,CADETES MASCULINO,CENTRO,CIRCULO URQUIZA,5
2026,CADETES MASCULINO,NORTE,SAN FERNANDO AZUL,6
2026,CADETES MASCULINO,SUR,JUVENTUD UNIDA,5
2026,CADETES MASCULINO,SUR,EL FOGON,6
2026,CADETES MASCULINO,OESTE,PORTEÑO ATLETICO CLUB  B,6
2026,CADETES MASCULINO,SUR,LUZ Y ARTE,6
2026,CADETES MASCULINO,NORTE,UNION VECINAL DE MUNRO,6
2026,CADETES MASCULINO,OESTE,C.A.S.A PADUA A,6
2026,CADETES MASCULINO,OESTE,DEFENSORES DE HURLINGHAM BLANCO,6
2026,CADETES MASCULINO,OESTE,CIUDADELA NORTE,6
2026,CADETES MASCULINO,NORTE,SPORTIVO PILAR CADETES,6
2026,CADETES MASCULINO,NORTE,BANCO NACION AZUL A,5
2026,CADETES MASCULINO,OESTE,LOS INDIOS CADETES B,5
2026,CADETES MASCULINO,NORTE,CIUDAD DE BUENOS AIRES B BLANCO,6
2026,CADETES MASCULINO,CENTRO,SAN LORENZO ROJO B,6
2026,CADETES MASCULINO,OESTE,ITALIANO DE JOSE C PAZ,6
2026,CADETES MASCULINO,NORTE,CLUB ATENEO INGENIERO RAVER,6
2026,CADETES MASCULINO,SUR,LANUS B,5
2026,CADETES MASCULINO,CENTRO,CLUB ATLETICO HURACAN DE PARQUE PATRICIOS,6
2026,CADETES MASCULINO,OESTE,RAMOS MEJIA LTC,5
2026,CADETES MASCULINO,CENTRO,IMPERIO NEGRO B,6
2026,CADETES MASCULINO,OESTE,UNIVERSIDAD DE LA MATANZA,6
